gvkey,iid,datadate,conm,curcdd,prccd,exchg
15362,90W,20150819,WESTPAC BANKING,EUR,21.416,154
15362,90W,20150820,WESTPAC BANKING,EUR,21.306,154
15362,90W,20150821,WESTPAC BANKING,EUR,20.004,154
15362,90W,20150824,WESTPAC BANKING,EUR,17.677,154
15362,90W,20150825,WESTPAC BANKING,EUR,18.933,154
15362,90W,20150826,WESTPAC BANKING,EUR,19.315,154
15362,90W,20150827,WESTPAC BANKING,EUR,19.568,154
15362,90W,20150828,WESTPAC BANKING,EUR,19.864,154
15362,90W,20150831,WESTPAC BANKING,EUR,19.592,154
15362,90W,20150901,WESTPAC BANKING,EUR,18.555,154
15362,90W,20150902,WESTPAC BANKING,EUR,18.858,154
15362,90W,20150903,WESTPAC BANKING,EUR,18.626,154
15362,90W,20150904,WESTPAC BANKING,EUR,18.54,154
15362,90W,20150907,WESTPAC BANKING,EUR,18.307,154
15362,90W,20150908,WESTPAC BANKING,EUR,18.871,154
15362,90W,20150909,WESTPAC BANKING,EUR,19.853,154
15362,90W,20150910,WESTPAC BANKING,EUR,19.015,154
15362,90W,20150911,WESTPAC BANKING,EUR,18.854,154
15362,90W,20150914,WESTPAC BANKING,EUR,19.682,154
15362,90W,20150915,WESTPAC BANKING,EUR,18.801,154
15362,90W,20150916,WESTPAC BANKING,EUR,19.45,154
15362,90W,20150917,WESTPAC BANKING,EUR,19.668,154
15362,90W,20150918,WESTPAC BANKING,EUR,19.857,154
15362,90W,20150921,WESTPAC BANKING,EUR,19.36,154
15362,90W,20150922,WESTPAC BANKING,EUR,19.61,154
15362,90W,20150923,WESTPAC BANKING,EUR,18.722,154
15362,90W,20150924,WESTPAC BANKING,EUR,18.688,154
15362,90W,20150925,WESTPAC BANKING,EUR,18.638,154
15362,90W,20150928,WESTPAC BANKING,EUR,18.778,154
15362,90W,20150929,WESTPAC BANKING,EUR,17.649,154
15362,90W,20150930,WESTPAC BANKING,EUR,18.791,154
15362,90W,20151001,WESTPAC BANKING,EUR,19.019,154
15362,90W,20151002,WESTPAC BANKING,EUR,18.53,154
15362,90W,20151005,WESTPAC BANKING,EUR,18.688,154
15362,90W,20151006,WESTPAC BANKING,EUR,19.043,154
15362,90W,20151007,WESTPAC BANKING,EUR,19.274,154
15362,90W,20151008,WESTPAC BANKING,EUR,19.2,154
15362,90W,20151009,WESTPAC BANKING,EUR,19.687,154
15362,90W,20151012,WESTPAC BANKING,EUR,19.546,154
15362,90W,20151013,WESTPAC BANKING,EUR,19.342,154
15362,90W,20151014,WESTPAC BANKING,EUR,18.328,154
15362,90W,20151015,WESTPAC BANKING,EUR,18.328,154
15362,90W,20151016,WESTPAC BANKING,EUR,18.328,154
15362,90W,20151019,WESTPAC BANKING,EUR,18.328,154
15362,90W,20151020,WESTPAC BANKING,EUR,18.328,154
15362,90W,20151021,WESTPAC BANKING,EUR,19.278,154
15362,90W,20151022,WESTPAC BANKING,EUR,19.458,154
15362,90W,20151023,WESTPAC BANKING,EUR,20.402,154
15362,90W,20151026,WESTPAC BANKING,EUR,20.678,154
15362,90W,20151027,WESTPAC BANKING,EUR,20.548,154
15362,90W,20151028,WESTPAC BANKING,EUR,20.338,154
15362,90W,20151029,WESTPAC BANKING,EUR,20.453,154
15362,90W,20151030,WESTPAC BANKING,EUR,20.075,154
15362,90W,20151102,WESTPAC BANKING,EUR,19.56,154
15362,90W,20151103,WESTPAC BANKING,EUR,20.187,154
15362,90W,20151104,WESTPAC BANKING,EUR,20.364,154
15362,90W,20151105,WESTPAC BANKING,EUR,20.21,154
15362,90W,20151106,WESTPAC BANKING,EUR,20.554,154
15362,90W,20151109,WESTPAC BANKING,EUR,20.6,154
15362,90W,20151110,WESTPAC BANKING,EUR,20.013,154
15362,90W,20151111,WESTPAC BANKING,EUR,19.553,154
15362,90W,20151112,WESTPAC BANKING,EUR,19.485,154
15362,90W,20151113,WESTPAC BANKING,EUR,19.944,154
15362,90W,20151116,WESTPAC BANKING,EUR,19.663,154
15362,90W,20151117,WESTPAC BANKING,EUR,20.096,154
15362,90W,20151118,WESTPAC BANKING,EUR,20.246,154
15362,90W,20151119,WESTPAC BANKING,EUR,20.94,154
15362,90W,20151120,WESTPAC BANKING,EUR,21.179,154
15362,90W,20151123,WESTPAC BANKING,EUR,21.264,154
15362,90W,20151124,WESTPAC BANKING,EUR,21.242,154
15362,90W,20151125,WESTPAC BANKING,EUR,21.32,154
15362,90W,20151126,WESTPAC BANKING,EUR,21.572,154
15362,90W,20151127,WESTPAC BANKING,EUR,21.545,154
15362,90W,20151130,WESTPAC BANKING,EUR,21.568,154
15362,90W,20151201,WESTPAC BANKING,EUR,22.262,154
15362,90W,20151202,WESTPAC BANKING,EUR,22.506,154
15362,90W,20151203,WESTPAC BANKING,EUR,22.022,154
15362,90W,20151204,WESTPAC BANKING,EUR,21.467,154
15362,90W,20151207,WESTPAC BANKING,EUR,21.692,154
15362,90W,20151208,WESTPAC BANKING,EUR,21.201,154
15362,90W,20151209,WESTPAC BANKING,EUR,20.848,154
15362,90W,20151210,WESTPAC BANKING,EUR,20.559,154
15362,90W,20151211,WESTPAC BANKING,EUR,20.529,154
15362,90W,20151214,WESTPAC BANKING,EUR,19.921,154
15362,90W,20151215,WESTPAC BANKING,EUR,19.81,154
15362,90W,20151216,WESTPAC BANKING,EUR,20.439,154
15362,90W,20151217,WESTPAC BANKING,EUR,21.046,154
15362,90W,20151218,WESTPAC BANKING,EUR,20.964,154
15362,90W,20151221,WESTPAC BANKING,EUR,21.032,154
15362,90W,20151222,WESTPAC BANKING,EUR,20.911,154
15362,90W,20151223,WESTPAC BANKING,EUR,20.974,154
15362,90W,20151224,WESTPAC BANKING,EUR,20.974,154
15362,90W,20151225,WESTPAC BANKING,EUR,20.974,154
15362,90W,20151228,WESTPAC BANKING,EUR,21.279,154
15362,90W,20151229,WESTPAC BANKING,EUR,21.616,154
15362,90W,20151230,WESTPAC BANKING,EUR,22.151,154
15362,90W,20151231,WESTPAC BANKING,EUR,22.151,154
15362,90W,20160101,WESTPAC BANKING,EUR,22.151,154
15362,90W,20160104,WESTPAC BANKING,EUR,21.335,154
15362,90W,20160105,WESTPAC BANKING,EUR,21.525,154
15362,90W,20160106,WESTPAC BANKING,EUR,21.841,154
15362,90W,20160107,WESTPAC BANKING,EUR,19.875,154
15362,90W,20160108,WESTPAC BANKING,EUR,19.985,154
15362,90W,20160111,WESTPAC BANKING,EUR,19.24,154
15362,90W,20160112,WESTPAC BANKING,EUR,19.472,154
15362,90W,20160113,WESTPAC BANKING,EUR,20.31,154
15362,90W,20160114,WESTPAC BANKING,EUR,19.723,154
15362,90W,20160115,WESTPAC BANKING,EUR,19.429,154
15362,90W,20160118,WESTPAC BANKING,EUR,19.244,154
15362,90W,20160119,WESTPAC BANKING,EUR,19.718,154
15362,90W,20160120,WESTPAC BANKING,EUR,18.192,154
15362,90W,20160121,WESTPAC BANKING,EUR,18.52,154
15362,90W,20160122,WESTPAC BANKING,EUR,19.418,154
15362,90W,20160125,WESTPAC BANKING,EUR,19.73,154
15362,90W,20160126,WESTPAC BANKING,EUR,19.387,154
15362,90W,20160127,WESTPAC BANKING,EUR,19.332,154
15362,90W,20160128,WESTPAC BANKING,EUR,19.589,154
15362,90W,20160129,WESTPAC BANKING,EUR,20.059,154
15362,90W,20160201,WESTPAC BANKING,EUR,19.733,154
15362,90W,20160202,WESTPAC BANKING,EUR,19.432,154
15362,90W,20160203,WESTPAC BANKING,EUR,18.794,154
15362,90W,20160204,WESTPAC BANKING,EUR,19.653,154
15362,90W,20160205,WESTPAC BANKING,EUR,19.272,154
15362,90W,20160208,WESTPAC BANKING,EUR,19.082,154
15362,90W,20160209,WESTPAC BANKING,EUR,17.805,154
15362,90W,20160210,WESTPAC BANKING,EUR,17.664,154
15362,90W,20160211,WESTPAC BANKING,EUR,17.895,154
15362,90W,20160212,WESTPAC BANKING,EUR,17.402,154
15362,90W,20160215,WESTPAC BANKING,EUR,18.188,154
15362,90W,20160216,WESTPAC BANKING,EUR,18.62,154
15362,90W,20160217,WESTPAC BANKING,EUR,18.328,154
15362,90W,20160218,WESTPAC BANKING,EUR,18.977,154
15362,90W,20160219,WESTPAC BANKING,EUR,18.812,154
15362,90W,20160222,WESTPAC BANKING,EUR,19.173,154
15362,90W,20160223,WESTPAC BANKING,EUR,19.191,154
15362,90W,20160224,WESTPAC BANKING,EUR,18.365,154
15362,90W,20160225,WESTPAC BANKING,EUR,18.454,154
15362,90W,20160226,WESTPAC BANKING,EUR,18.442,154
15362,90W,20160229,WESTPAC BANKING,EUR,18.633,154
15362,90W,20160301,WESTPAC BANKING,EUR,19.625,154
15362,90W,20160302,WESTPAC BANKING,EUR,20.535,154
15362,90W,20160303,WESTPAC BANKING,EUR,20.843,154
15362,90W,20160304,WESTPAC BANKING,EUR,21.078,154
15362,90W,20160307,WESTPAC BANKING,EUR,21.742,154
15362,90W,20160308,WESTPAC BANKING,EUR,21.256,154
15362,90W,20160309,WESTPAC BANKING,EUR,21.921,154
15362,90W,20160310,WESTPAC BANKING,EUR,21.975,154
15362,90W,20160311,WESTPAC BANKING,EUR,22.181,154
15362,90W,20160314,WESTPAC BANKING,EUR,21.968,154
15362,90W,20160315,WESTPAC BANKING,EUR,21.545,154
15362,90W,20160316,WESTPAC BANKING,EUR,21.856,154
15362,90W,20160317,WESTPAC BANKING,EUR,21.874,154
15362,90W,20160318,WESTPAC BANKING,EUR,22.145,154
15362,90W,20160321,WESTPAC BANKING,EUR,21.66,154
15362,90W,20160322,WESTPAC BANKING,EUR,21.968,154
15362,90W,20160323,WESTPAC BANKING,EUR,21.563,154
15362,90W,20160324,WESTPAC BANKING,EUR,20.449,154
15362,90W,20160325,WESTPAC BANKING,EUR,20.449,154
15362,90W,20160328,WESTPAC BANKING,EUR,20.449,154
15362,90W,20160329,WESTPAC BANKING,EUR,19.89,154
15362,90W,20160330,WESTPAC BANKING,EUR,20.522,154
15362,90W,20160331,WESTPAC BANKING,EUR,20.421,154
15362,90W,20160401,WESTPAC BANKING,EUR,19.716,154
15362,90W,20160404,WESTPAC BANKING,EUR,19.679,154
15362,90W,20160405,WESTPAC BANKING,EUR,19.439,154
15362,90W,20160406,WESTPAC BANKING,EUR,18.82,154
15362,90W,20160407,WESTPAC BANKING,EUR,18.979,154
15362,90W,20160408,WESTPAC BANKING,EUR,18.654,154
15362,90W,20160411,WESTPAC BANKING,EUR,18.969,154
15362,90W,20160412,WESTPAC BANKING,EUR,19.286,154
15362,90W,20160413,WESTPAC BANKING,EUR,19.997,154
15362,90W,20160414,WESTPAC BANKING,EUR,20.998,154
15362,90W,20160415,WESTPAC BANKING,EUR,20.958,154
15362,90W,20160418,WESTPAC BANKING,EUR,20.397,154
15362,90W,20160419,WESTPAC BANKING,EUR,20.732,154
15362,90W,20160420,WESTPAC BANKING,EUR,21.263,154
15362,90W,20160421,WESTPAC BANKING,EUR,21.242,154
15362,90W,20160422,WESTPAC BANKING,EUR,21.258,154
15362,90W,20160425,WESTPAC BANKING,EUR,21.18,154
15362,90W,20160426,WESTPAC BANKING,EUR,21.373,154
15362,90W,20160427,WESTPAC BANKING,EUR,20.559,154
15362,90W,20160428,WESTPAC BANKING,EUR,20.356,154
15362,90W,20160429,WESTPAC BANKING,EUR,20.556,154
15362,90W,20160502,WESTPAC BANKING,EUR,19.813,154
15362,90W,20160503,WESTPAC BANKING,EUR,19.636,154
15362,90W,20160504,WESTPAC BANKING,EUR,19.524,154
15362,90W,20160505,WESTPAC BANKING,EUR,19.672,154
15362,90W,20160506,WESTPAC BANKING,EUR,19.737,154
15362,90W,20160509,WESTPAC BANKING,EUR,19.815,154
15362,90W,20160510,WESTPAC BANKING,EUR,19.935,154
15362,90W,20160511,WESTPAC BANKING,EUR,19.498,154
15362,90W,20160512,WESTPAC BANKING,EUR,19.384,154
15362,90W,20160513,WESTPAC BANKING,EUR,18.903,154
15362,90W,20160516,WESTPAC BANKING,EUR,18.903,154
15362,90W,20160517,WESTPAC BANKING,EUR,19.284,154
15362,90W,20160518,WESTPAC BANKING,EUR,19.074,154
15362,90W,20160519,WESTPAC BANKING,EUR,19.125,154
15362,90W,20160520,WESTPAC BANKING,EUR,19.431,154
15362,90W,20160523,WESTPAC BANKING,EUR,18.983,154
15362,90W,20160524,WESTPAC BANKING,EUR,18.832,154
15362,90W,20160525,WESTPAC BANKING,EUR,19.566,154
15362,90W,20160526,WESTPAC BANKING,EUR,19.558,154
15362,90W,20160527,WESTPAC BANKING,EUR,20.022,154
15362,90W,20160530,WESTPAC BANKING,EUR,19.711,154
15362,90W,20160531,WESTPAC BANKING,EUR,19.807,154
15362,90W,20160601,WESTPAC BANKING,EUR,19.569,154
15362,90W,20160602,WESTPAC BANKING,EUR,19.396,154
15362,90W,20160603,WESTPAC BANKING,EUR,19.24,154
15362,90W,20160606,WESTPAC BANKING,EUR,19.368,154
15362,90W,20160607,WESTPAC BANKING,EUR,19.73,154
15362,90W,20160608,WESTPAC BANKING,EUR,19.968,154
15362,90W,20160609,WESTPAC BANKING,EUR,19.436,154
15362,90W,20160610,WESTPAC BANKING,EUR,19.404,154
15362,90W,20160613,WESTPAC BANKING,EUR,19.329,154
15362,90W,20160614,WESTPAC BANKING,EUR,19.031,154
15362,90W,20160615,WESTPAC BANKING,EUR,18.869,154
15362,90W,20160616,WESTPAC BANKING,EUR,18.697,154
15362,90W,20160617,WESTPAC BANKING,EUR,18.578,154
15362,90W,20160620,WESTPAC BANKING,EUR,19.251,154
15362,90W,20160621,WESTPAC BANKING,EUR,19.577,154
15362,90W,20160622,WESTPAC BANKING,EUR,19.462,154
15362,90W,20160623,WESTPAC BANKING,EUR,19.509,154
15362,90W,20160624,WESTPAC BANKING,EUR,18.15,154
15362,90W,20160627,WESTPAC BANKING,EUR,18.872,154
15362,90W,20160628,WESTPAC BANKING,EUR,18.802,154
15362,90W,20160629,WESTPAC BANKING,EUR,19.378,154
15362,90W,20160630,WESTPAC BANKING,EUR,19.42,154
15362,90W,20160701,WESTPAC BANKING,EUR,19.509,154
15362,90W,20160704,WESTPAC BANKING,EUR,19.312,154
15362,90W,20160705,WESTPAC BANKING,EUR,19.085,154
15362,90W,20160706,WESTPAC BANKING,EUR,18.767,154
15362,90W,20160707,WESTPAC BANKING,EUR,18.939,154
15362,90W,20160708,WESTPAC BANKING,EUR,18.959,154
15362,90W,20160711,WESTPAC BANKING,EUR,19.72,154
15362,90W,20160712,WESTPAC BANKING,EUR,20.293,154
15362,90W,20160713,WESTPAC BANKING,EUR,20.274,154
15362,90W,20160714,WESTPAC BANKING,EUR,20.248,154
15362,90W,20160715,WESTPAC BANKING,EUR,20.406,154
15362,90W,20160718,WESTPAC BANKING,EUR,20.542,154
15362,90W,20160719,WESTPAC BANKING,EUR,20.087,154
15362,90W,20160720,WESTPAC BANKING,EUR,20.447,154
15362,90W,20160721,WESTPAC BANKING,EUR,20.595,154
15362,90W,20160722,WESTPAC BANKING,EUR,20.668,154
15362,90W,20160725,WESTPAC BANKING,EUR,20.74,154
15362,90W,20160726,WESTPAC BANKING,EUR,21.057,154
15362,90W,20160727,WESTPAC BANKING,EUR,20.866,154
15362,90W,20160728,WESTPAC BANKING,EUR,20.668,154
15362,90W,20160729,WESTPAC BANKING,EUR,21.074,154
15362,90W,20160801,WESTPAC BANKING,EUR,20.826,154
15362,90W,20160802,WESTPAC BANKING,EUR,20.598,154
15362,90W,20160803,WESTPAC BANKING,EUR,20.109,154
15362,90W,20160804,WESTPAC BANKING,EUR,20.364,154
15362,90W,20160805,WESTPAC BANKING,EUR,20.819,154
15362,90W,20160808,WESTPAC BANKING,EUR,20.645,154
15362,90W,20160809,WESTPAC BANKING,EUR,21.3,154
15362,90W,20160810,WESTPAC BANKING,EUR,21.061,154
15362,90W,20160811,WESTPAC BANKING,EUR,20.477,154
15362,90W,20160812,WESTPAC BANKING,EUR,20.18,154
15362,90W,20160815,WESTPAC BANKING,EUR,20.175,154
15362,90W,20160816,WESTPAC BANKING,EUR,20.12,154
15362,90W,20160817,WESTPAC BANKING,EUR,20.297,154
15362,90W,20160818,WESTPAC BANKING,EUR,20.285,154
15362,90W,20160819,WESTPAC BANKING,EUR,19.971,154
15362,90W,20160822,WESTPAC BANKING,EUR,19.955,154
15362,90W,20160823,WESTPAC BANKING,EUR,20.532,154
15362,90W,20160824,WESTPAC BANKING,EUR,20.732,154
15362,90W,20160825,WESTPAC BANKING,EUR,20.287,154
15362,90W,20160826,WESTPAC BANKING,EUR,20.087,154
15362,90W,20160829,WESTPAC BANKING,EUR,19.865,154
15362,90W,20160830,WESTPAC BANKING,EUR,20.026,154
15362,90W,20160831,WESTPAC BANKING,EUR,19.724,154
15362,90W,20160901,WESTPAC BANKING,EUR,19.691,154
15362,90W,20160902,WESTPAC BANKING,EUR,19.838,154
15362,90W,20160905,WESTPAC BANKING,EUR,19.924,154
15362,90W,20160906,WESTPAC BANKING,EUR,20.002,154
15362,90W,20160907,WESTPAC BANKING,EUR,20.333,154
15362,90W,20160908,WESTPAC BANKING,EUR,20.303,154
15362,90W,20160909,WESTPAC BANKING,EUR,19.758,154
15362,90W,20160912,WESTPAC BANKING,EUR,19.431,154
15362,90W,20160913,WESTPAC BANKING,EUR,19.009,154
15362,90W,20160914,WESTPAC BANKING,EUR,19.332,154
15362,90W,20160915,WESTPAC BANKING,EUR,19.654,154
15362,90W,20160916,WESTPAC BANKING,EUR,19.474,154
15362,90W,20160919,WESTPAC BANKING,EUR,19.718,154
15362,90W,20160920,WESTPAC BANKING,EUR,19.764,154
15362,90W,20160921,WESTPAC BANKING,EUR,20.225,154
15362,90W,20160922,WESTPAC BANKING,EUR,20.441,154
15362,90W,20160923,WESTPAC BANKING,EUR,20.457,154
15362,90W,20160926,WESTPAC BANKING,EUR,20.32,154
15362,90W,20160927,WESTPAC BANKING,EUR,20.226,154
15362,90W,20160928,WESTPAC BANKING,EUR,20.39,154
15362,90W,20160929,WESTPAC BANKING,EUR,20.106,154
15362,90W,20160930,WESTPAC BANKING,EUR,20.139,154
15362,90W,20161003,WESTPAC BANKING,EUR,20.139,154
15362,90W,20161004,WESTPAC BANKING,EUR,20.492,154
15362,90W,20161005,WESTPAC BANKING,EUR,20.593,154
15362,90W,20161006,WESTPAC BANKING,EUR,20.481,154
15362,90W,20161007,WESTPAC BANKING,EUR,20.628,154
15362,90W,20161010,WESTPAC BANKING,EUR,20.971,154
15362,90W,20161011,WESTPAC BANKING,EUR,20.69,154
15362,90W,20161012,WESTPAC BANKING,EUR,21.021,154
15362,90W,20161013,WESTPAC BANKING,EUR,20.737,154
15362,90W,20161014,WESTPAC BANKING,EUR,20.988,154
15362,90W,20161017,WESTPAC BANKING,EUR,20.852,154
15362,90W,20161018,WESTPAC BANKING,EUR,21.196,154
15362,90W,20161019,WESTPAC BANKING,EUR,21.15,154
15362,90W,20161020,WESTPAC BANKING,EUR,21.041,154
15362,90W,20161021,WESTPAC BANKING,EUR,21.165,154
15362,90W,20161024,WESTPAC BANKING,EUR,21.336,154
15362,90W,20161025,WESTPAC BANKING,EUR,21.609,154
15362,90W,20161026,WESTPAC BANKING,EUR,21.413,154
15362,90W,20161027,WESTPAC BANKING,EUR,21.216,154
15362,90W,20161028,WESTPAC BANKING,EUR,20.91,154
15362,90W,20161031,WESTPAC BANKING,EUR,21.08,154
15362,90W,20161101,WESTPAC BANKING,EUR,20.815,154
15362,90W,20161102,WESTPAC BANKING,EUR,20.507,154
15362,90W,20161103,WESTPAC BANKING,EUR,20.419,154
15362,90W,20161104,WESTPAC BANKING,EUR,20.311,154
15362,90W,20161107,WESTPAC BANKING,EUR,21.263,154
15362,90W,20161108,WESTPAC BANKING,EUR,21.373,154
15362,90W,20161109,WESTPAC BANKING,EUR,21.446,154
15362,90W,20161110,WESTPAC BANKING,EUR,21.815,154
15362,90W,20161111,WESTPAC BANKING,EUR,22.015,154
15362,90W,20161114,WESTPAC BANKING,EUR,21.341,154
15362,90W,20161115,WESTPAC BANKING,EUR,21.669,154
15362,90W,20161116,WESTPAC BANKING,EUR,21.545,154
15362,90W,20161117,WESTPAC BANKING,EUR,21.617,154
15362,90W,20161118,WESTPAC BANKING,EUR,21.516,154
15362,90W,20161121,WESTPAC BANKING,EUR,21.619,154
15362,90W,20161122,WESTPAC BANKING,EUR,21.728,154
15362,90W,20161123,WESTPAC BANKING,EUR,21.94,154
15362,90W,20161124,WESTPAC BANKING,EUR,21.869,154
15362,90W,20161125,WESTPAC BANKING,EUR,21.915,154
15362,90W,20161128,WESTPAC BANKING,EUR,22.055,154
15362,90W,20161129,WESTPAC BANKING,EUR,22.038,154
15362,90W,20161130,WESTPAC BANKING,EUR,21.741,154
15362,90W,20161201,WESTPAC BANKING,EUR,22,154
15362,90W,20161202,WESTPAC BANKING,EUR,21.964,154
15362,90W,20161205,WESTPAC BANKING,EUR,21.724,154
15362,90W,20161206,WESTPAC BANKING,EUR,21.704,154
15362,90W,20161207,WESTPAC BANKING,EUR,21.975,154
15362,90W,20161208,WESTPAC BANKING,EUR,22.606,154
15362,90W,20161209,WESTPAC BANKING,EUR,22.916,154
15362,90W,20161212,WESTPAC BANKING,EUR,22.675,154
15362,90W,20161213,WESTPAC BANKING,EUR,22.642,154
15362,90W,20161214,WESTPAC BANKING,EUR,22.625,154
15362,90W,20161215,WESTPAC BANKING,EUR,22.767,154
15362,90W,20161216,WESTPAC BANKING,EUR,22.552,154
15362,90W,20161219,WESTPAC BANKING,EUR,22.458,154
15362,90W,20161220,WESTPAC BANKING,EUR,22.721,154
15362,90W,20161221,WESTPAC BANKING,EUR,22.416,154
15362,90W,20161222,WESTPAC BANKING,EUR,22.353,154
15362,90W,20161223,WESTPAC BANKING,EUR,22.251,154
15362,90W,20161226,WESTPAC BANKING,EUR,22.251,154
15362,90W,20161227,WESTPAC BANKING,EUR,22.393,154
15362,90W,20161228,WESTPAC BANKING,EUR,22.649,154
15362,90W,20161229,WESTPAC BANKING,EUR,22.59,154
15362,90W,20161230,WESTPAC BANKING,EUR,22.119,154
15362,90W,20170102,WESTPAC BANKING,EUR,22.02,154
15362,90W,20170103,WESTPAC BANKING,EUR,22.855,154
15362,90W,20170104,WESTPAC BANKING,EUR,22.93,154
15362,90W,20170105,WESTPAC BANKING,EUR,22.956,154
15362,90W,20170106,WESTPAC BANKING,EUR,23.164,154
15362,90W,20170109,WESTPAC BANKING,EUR,23.465,154
15362,90W,20170110,WESTPAC BANKING,EUR,23.475,154
15362,90W,20170111,WESTPAC BANKING,EUR,23.503,154
15362,90W,20170112,WESTPAC BANKING,EUR,23.241,154
15362,90W,20170113,WESTPAC BANKING,EUR,23.177,154
15362,90W,20170116,WESTPAC BANKING,EUR,22.986,154
15362,90W,20170117,WESTPAC BANKING,EUR,23.089,154
15362,90W,20170118,WESTPAC BANKING,EUR,22.829,154
15362,90W,20170119,WESTPAC BANKING,EUR,22.798,154
15362,90W,20170120,WESTPAC BANKING,EUR,22.649,154
15362,90W,20170123,WESTPAC BANKING,EUR,22.522,154
15362,90W,20170124,WESTPAC BANKING,EUR,22.478,154
15362,90W,20170125,WESTPAC BANKING,EUR,22.053,154
15362,90W,20170126,WESTPAC BANKING,EUR,22.608,154
15362,90W,20170127,WESTPAC BANKING,EUR,22.82,154
15362,90W,20170130,WESTPAC BANKING,EUR,22.631,154
15362,90W,20170131,WESTPAC BANKING,EUR,22.305,154
15362,90W,20170201,WESTPAC BANKING,EUR,22.541,154
15362,90W,20170202,WESTPAC BANKING,EUR,22.598,154
15362,90W,20170203,WESTPAC BANKING,EUR,22.88,154
15362,90W,20170206,WESTPAC BANKING,EUR,22.815,154
15362,90W,20170207,WESTPAC BANKING,EUR,22.833,154
15362,90W,20170208,WESTPAC BANKING,EUR,22.812,154
15362,90W,20170209,WESTPAC BANKING,EUR,23.12,154
15362,90W,20170210,WESTPAC BANKING,EUR,23.625,154
15362,90W,20170213,WESTPAC BANKING,EUR,23.786,154
15362,90W,20170214,WESTPAC BANKING,EUR,23.744,154
15362,90W,20170215,WESTPAC BANKING,EUR,24.107,154
15362,90W,20170216,WESTPAC BANKING,EUR,24.284,154
15362,90W,20170217,WESTPAC BANKING,EUR,24.256,154
15362,90W,20170220,WESTPAC BANKING,EUR,24.353,154
15362,90W,20170221,WESTPAC BANKING,EUR,24.808,154
15362,90W,20170222,WESTPAC BANKING,EUR,24.877,154
15362,90W,20170223,WESTPAC BANKING,EUR,25.045,154
15362,90W,20170224,WESTPAC BANKING,EUR,24.638,154
15362,90W,20170227,WESTPAC BANKING,EUR,24.307,154
15362,90W,20170228,WESTPAC BANKING,EUR,24.337,154
15362,90W,20170301,WESTPAC BANKING,EUR,24.783,154
15362,90W,20170302,WESTPAC BANKING,EUR,24.605,154
15362,90W,20170303,WESTPAC BANKING,EUR,24.326,154
15362,90W,20170306,WESTPAC BANKING,EUR,24.395,154
15362,90W,20170307,WESTPAC BANKING,EUR,24.638,154
15362,90W,20170308,WESTPAC BANKING,EUR,24.714,154
15362,90W,20170309,WESTPAC BANKING,EUR,24.913,154
15362,90W,20170310,WESTPAC BANKING,EUR,24.604,154
15362,90W,20170313,WESTPAC BANKING,EUR,24.895,154
15362,90W,20170314,WESTPAC BANKING,EUR,24.484,154
15362,90W,20170315,WESTPAC BANKING,EUR,24.734,154
15362,90W,20170316,WESTPAC BANKING,EUR,24.272,154
15362,90W,20170317,WESTPAC BANKING,EUR,24.71,154
15362,90W,20170320,WESTPAC BANKING,EUR,24.732,154
15362,90W,20170321,WESTPAC BANKING,EUR,24.171,154
15362,90W,20170322,WESTPAC BANKING,EUR,23.443,154
15362,90W,20170323,WESTPAC BANKING,EUR,23.433,154
15362,90W,20170324,WESTPAC BANKING,EUR,23.764,154
15362,90W,20170327,WESTPAC BANKING,EUR,23.797,154
15362,90W,20170328,WESTPAC BANKING,EUR,24.316,154
15362,90W,20170329,WESTPAC BANKING,EUR,24.812,154
15362,90W,20170330,WESTPAC BANKING,EUR,25.026,154
15362,90W,20170331,WESTPAC BANKING,EUR,24.871,154
15362,90W,20170403,WESTPAC BANKING,EUR,24.838,154
15362,90W,20170404,WESTPAC BANKING,EUR,24.706,154
15362,90W,20170405,WESTPAC BANKING,EUR,24.699,154
15362,90W,20170406,WESTPAC BANKING,EUR,24.358,154
15362,90W,20170407,WESTPAC BANKING,EUR,24.204,154
15362,90W,20170410,WESTPAC BANKING,EUR,24.332,154
15362,90W,20170411,WESTPAC BANKING,EUR,24.401,154
15362,90W,20170412,WESTPAC BANKING,EUR,24.438,154
15362,90W,20170413,WESTPAC BANKING,EUR,24.526,154
15362,90W,20170414,WESTPAC BANKING,EUR,24.526,154
15362,90W,20170417,WESTPAC BANKING,EUR,24.526,154
15362,90W,20170418,WESTPAC BANKING,EUR,24.083,154
15362,90W,20170419,WESTPAC BANKING,EUR,23.87,154
15362,90W,20170420,WESTPAC BANKING,EUR,23.853,154
15362,90W,20170421,WESTPAC BANKING,EUR,24.07,154
15362,90W,20170424,WESTPAC BANKING,EUR,24.021,154
15362,90W,20170425,WESTPAC BANKING,EUR,23.751,154
15362,90W,20170426,WESTPAC BANKING,EUR,23.66,154
15362,90W,20170427,WESTPAC BANKING,EUR,24.02,154
15362,90W,20170428,WESTPAC BANKING,EUR,23.826,154
15362,90W,20170501,WESTPAC BANKING,EUR,23.826,154
15362,90W,20170502,WESTPAC BANKING,EUR,24.062,154
15362,90W,20170503,WESTPAC BANKING,EUR,23.447,154
15362,90W,20170504,WESTPAC BANKING,EUR,22.909,154
15362,90W,20170505,WESTPAC BANKING,EUR,22.484,154
15362,90W,20170508,WESTPAC BANKING,EUR,22.709,154
15362,90W,20170509,WESTPAC BANKING,EUR,21.899,154
