gvkey,iid,datadate,tic,conm,curcdd,prccd,exchg
5643,4,20151027,HLT,HILTON WORLDWIDE HOLDINGS,USD,25.31,11
5643,4,20151028,HLT,HILTON WORLDWIDE HOLDINGS,USD,25.09,11
5643,4,20151029,HLT,HILTON WORLDWIDE HOLDINGS,USD,25.15,11
5643,4,20151030,HLT,HILTON WORLDWIDE HOLDINGS,USD,24.99,11
5643,4,20151102,HLT,HILTON WORLDWIDE HOLDINGS,USD,25.29,11
5643,4,20151103,HLT,HILTON WORLDWIDE HOLDINGS,USD,25.57,11
5643,4,20151104,HLT,HILTON WORLDWIDE HOLDINGS,USD,25.41,11
5643,4,20151105,HLT,HILTON WORLDWIDE HOLDINGS,USD,25.67,11
5643,4,20151106,HLT,HILTON WORLDWIDE HOLDINGS,USD,25.64,11
5643,4,20151109,HLT,HILTON WORLDWIDE HOLDINGS,USD,25.44,11
5643,4,20151110,HLT,HILTON WORLDWIDE HOLDINGS,USD,25.7,11
5643,4,20151111,HLT,HILTON WORLDWIDE HOLDINGS,USD,25.6,11
5643,4,20151112,HLT,HILTON WORLDWIDE HOLDINGS,USD,25.12,11
5643,4,20151113,HLT,HILTON WORLDWIDE HOLDINGS,USD,24.42,11
5643,4,20151116,HLT,HILTON WORLDWIDE HOLDINGS,USD,23.84,11
5643,4,20151117,HLT,HILTON WORLDWIDE HOLDINGS,USD,23.15,11
5643,4,20151118,HLT,HILTON WORLDWIDE HOLDINGS,USD,23.41,11
5643,4,20151119,HLT,HILTON WORLDWIDE HOLDINGS,USD,23.5,11
5643,4,20151120,HLT,HILTON WORLDWIDE HOLDINGS,USD,23.52,11
5643,4,20151123,HLT,HILTON WORLDWIDE HOLDINGS,USD,23.64,11
5643,4,20151124,HLT,HILTON WORLDWIDE HOLDINGS,USD,23.45,11
5643,4,20151125,HLT,HILTON WORLDWIDE HOLDINGS,USD,23.34,11
5643,4,20151127,HLT,HILTON WORLDWIDE HOLDINGS,USD,23.3,11
5643,4,20151130,HLT,HILTON WORLDWIDE HOLDINGS,USD,23.22,11
5643,4,20151201,HLT,HILTON WORLDWIDE HOLDINGS,USD,23.59,11
5643,4,20151202,HLT,HILTON WORLDWIDE HOLDINGS,USD,23.29,11
5643,4,20151203,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.84,11
5643,4,20151204,HLT,HILTON WORLDWIDE HOLDINGS,USD,23.05,11
5643,4,20151207,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.67,11
5643,4,20151208,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.52,11
5643,4,20151209,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.74,11
5643,4,20151210,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.09,11
5643,4,20151211,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.8,11
5643,4,20151214,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.28,11
5643,4,20151215,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.34,11
5643,4,20151216,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.45,11
5643,4,20151217,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.12,11
5643,4,20151218,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.46,11
5643,4,20151221,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.37,11
5643,4,20151222,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.76,11
5643,4,20151223,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.04,11
5643,4,20151224,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.87,11
5643,4,20151228,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.78,11
5643,4,20151229,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.79,11
5643,4,20151230,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.6,11
5643,4,20151231,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.4,11
5643,4,20160104,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.09,11
5643,4,20160105,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.1,11
5643,4,20160106,HLT,HILTON WORLDWIDE HOLDINGS,USD,20,11
5643,4,20160107,HLT,HILTON WORLDWIDE HOLDINGS,USD,19.25,11
5643,4,20160108,HLT,HILTON WORLDWIDE HOLDINGS,USD,19.15,11
5643,4,20160111,HLT,HILTON WORLDWIDE HOLDINGS,USD,19.24,11
5643,4,20160112,HLT,HILTON WORLDWIDE HOLDINGS,USD,19.56,11
5643,4,20160113,HLT,HILTON WORLDWIDE HOLDINGS,USD,18.54,11
5643,4,20160114,HLT,HILTON WORLDWIDE HOLDINGS,USD,18.4,11
5643,4,20160115,HLT,HILTON WORLDWIDE HOLDINGS,USD,17.75,11
5643,4,20160119,HLT,HILTON WORLDWIDE HOLDINGS,USD,17.31,11
5643,4,20160120,HLT,HILTON WORLDWIDE HOLDINGS,USD,17.74,11
5643,4,20160121,HLT,HILTON WORLDWIDE HOLDINGS,USD,18.36,11
5643,4,20160122,HLT,HILTON WORLDWIDE HOLDINGS,USD,18.27,11
5643,4,20160125,HLT,HILTON WORLDWIDE HOLDINGS,USD,17.42,11
5643,4,20160126,HLT,HILTON WORLDWIDE HOLDINGS,USD,18.49,11
5643,4,20160127,HLT,HILTON WORLDWIDE HOLDINGS,USD,17.92,11
5643,4,20160128,HLT,HILTON WORLDWIDE HOLDINGS,USD,17.18,11
5643,4,20160129,HLT,HILTON WORLDWIDE HOLDINGS,USD,17.81,11
5643,4,20160201,HLT,HILTON WORLDWIDE HOLDINGS,USD,17.96,11
5643,4,20160202,HLT,HILTON WORLDWIDE HOLDINGS,USD,17.28,11
5643,4,20160203,HLT,HILTON WORLDWIDE HOLDINGS,USD,17.41,11
5643,4,20160204,HLT,HILTON WORLDWIDE HOLDINGS,USD,18.09,11
5643,4,20160205,HLT,HILTON WORLDWIDE HOLDINGS,USD,17.6,11
5643,4,20160208,HLT,HILTON WORLDWIDE HOLDINGS,USD,17.48,11
5643,4,20160209,HLT,HILTON WORLDWIDE HOLDINGS,USD,17.64,11
5643,4,20160210,HLT,HILTON WORLDWIDE HOLDINGS,USD,18.08,11
5643,4,20160211,HLT,HILTON WORLDWIDE HOLDINGS,USD,17.85,11
5643,4,20160212,HLT,HILTON WORLDWIDE HOLDINGS,USD,18.54,11
5643,4,20160216,HLT,HILTON WORLDWIDE HOLDINGS,USD,18.99,11
5643,4,20160217,HLT,HILTON WORLDWIDE HOLDINGS,USD,19.7,11
5643,4,20160218,HLT,HILTON WORLDWIDE HOLDINGS,USD,19.61,11
5643,4,20160219,HLT,HILTON WORLDWIDE HOLDINGS,USD,19.88,11
5643,4,20160222,HLT,HILTON WORLDWIDE HOLDINGS,USD,19.9,11
5643,4,20160223,HLT,HILTON WORLDWIDE HOLDINGS,USD,19.88,11
5643,4,20160224,HLT,HILTON WORLDWIDE HOLDINGS,USD,19.89,11
5643,4,20160225,HLT,HILTON WORLDWIDE HOLDINGS,USD,20.2,11
5643,4,20160226,HLT,HILTON WORLDWIDE HOLDINGS,USD,20.7,11
5643,4,20160229,HLT,HILTON WORLDWIDE HOLDINGS,USD,20.78,11
5643,4,20160301,HLT,HILTON WORLDWIDE HOLDINGS,USD,20.95,11
5643,4,20160302,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.39,11
5643,4,20160303,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.59,11
5643,4,20160304,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.89,11
5643,4,20160307,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.56,11
5643,4,20160308,HLT,HILTON WORLDWIDE HOLDINGS,USD,20.94,11
5643,4,20160309,HLT,HILTON WORLDWIDE HOLDINGS,USD,20.77,11
5643,4,20160310,HLT,HILTON WORLDWIDE HOLDINGS,USD,20.51,11
5643,4,20160311,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.26,11
5643,4,20160314,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.31,11
5643,4,20160315,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.12,11
5643,4,20160316,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.23,11
5643,4,20160317,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.24,11
5643,4,20160318,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.01,11
5643,4,20160321,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.41,11
5643,4,20160322,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.28,11
5643,4,20160323,HLT,HILTON WORLDWIDE HOLDINGS,USD,21.94,11
5643,4,20160324,HLT,HILTON WORLDWIDE HOLDINGS,USD,22.07,11
