gvkey,iid,datadate,tic,cusip,conm,curcdd,prccd,exchg,cik
141459,01,20160520,GRMN,H2906T109,GARMIN LTD,USD,40.2900,14,0001121788
141459,01,20160523,GRMN,H2906T109,GARMIN LTD,USD,40.4500,14,0001121788
141459,01,20160524,GRMN,H2906T109,GARMIN LTD,USD,41.1300,14,0001121788
141459,01,20160525,GRMN,H2906T109,GARMIN LTD,USD,41.2900,14,0001121788
141459,01,20160526,GRMN,H2906T109,GARMIN LTD,USD,41.4500,14,0001121788
141459,01,20160527,GRMN,H2906T109,GARMIN LTD,USD,41.7100,14,0001121788
141459,01,20160531,GRMN,H2906T109,GARMIN LTD,USD,42.5200,14,0001121788
141459,01,20160601,GRMN,H2906T109,GARMIN LTD,USD,42.3100,14,0001121788
141459,01,20160602,GRMN,H2906T109,GARMIN LTD,USD,42.8000,14,0001121788
141459,01,20160603,GRMN,H2906T109,GARMIN LTD,USD,42.3800,14,0001121788
141459,01,20160606,GRMN,H2906T109,GARMIN LTD,USD,42.7900,14,0001121788
141459,01,20160607,GRMN,H2906T109,GARMIN LTD,USD,43.2200,14,0001121788
141459,01,20160608,GRMN,H2906T109,GARMIN LTD,USD,43.2200,14,0001121788
141459,01,20160609,GRMN,H2906T109,GARMIN LTD,USD,43.2400,14,0001121788
141459,01,20160610,GRMN,H2906T109,GARMIN LTD,USD,42.5100,14,0001121788
141459,01,20160613,GRMN,H2906T109,GARMIN LTD,USD,42.4300,14,0001121788
141459,01,20160614,GRMN,H2906T109,GARMIN LTD,USD,42.5300,14,0001121788
141459,01,20160615,GRMN,H2906T109,GARMIN LTD,USD,42.2200,14,0001121788
141459,01,20160616,GRMN,H2906T109,GARMIN LTD,USD,41.8700,14,0001121788
141459,01,20160617,GRMN,H2906T109,GARMIN LTD,USD,42.0800,14,0001121788
141459,01,20160620,GRMN,H2906T109,GARMIN LTD,USD,42.5200,14,0001121788
141459,01,20160621,GRMN,H2906T109,GARMIN LTD,USD,42.5100,14,0001121788
141459,01,20160622,GRMN,H2906T109,GARMIN LTD,USD,42.3000,14,0001121788
141459,01,20160623,GRMN,H2906T109,GARMIN LTD,USD,43.2800,14,0001121788
141459,01,20160624,GRMN,H2906T109,GARMIN LTD,USD,40.7700,14,0001121788
141459,01,20160627,GRMN,H2906T109,GARMIN LTD,USD,39.6800,14,0001121788
141459,01,20160628,GRMN,H2906T109,GARMIN LTD,USD,40.6100,14,0001121788
141459,01,20160629,GRMN,H2906T109,GARMIN LTD,USD,41.4300,14,0001121788
141459,01,20160630,GRMN,H2906T109,GARMIN LTD,USD,42.4200,14,0001121788
141459,01,20160701,GRMN,H2906T109,GARMIN LTD,USD,42.4700,14,0001121788
141459,01,20160705,GRMN,H2906T109,GARMIN LTD,USD,41.9100,14,0001121788
141459,01,20160706,GRMN,H2906T109,GARMIN LTD,USD,42.0200,14,0001121788
141459,01,20160707,GRMN,H2906T109,GARMIN LTD,USD,42.5900,14,0001121788
141459,01,20160708,GRMN,H2906T109,GARMIN LTD,USD,43.3700,14,0001121788
141459,01,20160711,GRMN,H2906T109,GARMIN LTD,USD,43.7400,14,0001121788
141459,01,20160712,GRMN,H2906T109,GARMIN LTD,USD,44.7100,14,0001121788
141459,01,20160713,GRMN,H2906T109,GARMIN LTD,USD,44.3100,14,0001121788
141459,01,20160714,GRMN,H2906T109,GARMIN LTD,USD,44.7400,14,0001121788
141459,01,20160715,GRMN,H2906T109,GARMIN LTD,USD,45.0100,14,0001121788
141459,01,20160718,GRMN,H2906T109,GARMIN LTD,USD,45.4300,14,0001121788
141459,01,20160719,GRMN,H2906T109,GARMIN LTD,USD,45.6600,14,0001121788
141459,01,20160720,GRMN,H2906T109,GARMIN LTD,USD,45.7000,14,0001121788
141459,01,20160721,GRMN,H2906T109,GARMIN LTD,USD,45.7100,14,0001121788
141459,01,20160722,GRMN,H2906T109,GARMIN LTD,USD,46.0500,14,0001121788
141459,01,20160725,GRMN,H2906T109,GARMIN LTD,USD,45.9200,14,0001121788
141459,01,20160726,GRMN,H2906T109,GARMIN LTD,USD,46.3900,14,0001121788
141459,01,20160727,GRMN,H2906T109,GARMIN LTD,USD,51.7900,14,0001121788
141459,01,20160728,GRMN,H2906T109,GARMIN LTD,USD,53.5400,14,0001121788
141459,01,20160729,GRMN,H2906T109,GARMIN LTD,USD,54.3300,14,0001121788
141459,01,20160801,GRMN,H2906T109,GARMIN LTD,USD,55.7500,14,0001121788
141459,01,20160802,GRMN,H2906T109,GARMIN LTD,USD,54.8600,14,0001121788
141459,01,20160803,GRMN,H2906T109,GARMIN LTD,USD,55.4600,14,0001121788
141459,01,20160804,GRMN,H2906T109,GARMIN LTD,USD,54.5400,14,0001121788
141459,01,20160805,GRMN,H2906T109,GARMIN LTD,USD,54.9200,14,0001121788
141459,01,20160808,GRMN,H2906T109,GARMIN LTD,USD,54.8600,14,0001121788
141459,01,20160809,GRMN,H2906T109,GARMIN LTD,USD,54.3600,14,0001121788
141459,01,20160810,GRMN,H2906T109,GARMIN LTD,USD,55.0800,14,0001121788
141459,01,20160811,GRMN,H2906T109,GARMIN LTD,USD,55.2900,14,0001121788
141459,01,20160812,GRMN,H2906T109,GARMIN LTD,USD,55.1000,14,0001121788
141459,01,20160815,GRMN,H2906T109,GARMIN LTD,USD,55.5800,14,0001121788
141459,01,20160816,GRMN,H2906T109,GARMIN LTD,USD,55.1800,14,0001121788
141459,01,20160817,GRMN,H2906T109,GARMIN LTD,USD,54.7500,14,0001121788
141459,01,20160818,GRMN,H2906T109,GARMIN LTD,USD,54.8200,14,0001121788
141459,01,20160819,GRMN,H2906T109,GARMIN LTD,USD,54.3800,14,0001121788
141459,01,20160822,GRMN,H2906T109,GARMIN LTD,USD,53.1600,14,0001121788
141459,01,20160823,GRMN,H2906T109,GARMIN LTD,USD,53.6700,14,0001121788
141459,01,20160824,GRMN,H2906T109,GARMIN LTD,USD,50.5900,14,0001121788
141459,01,20160825,GRMN,H2906T109,GARMIN LTD,USD,50.5200,14,0001121788
141459,01,20160826,GRMN,H2906T109,GARMIN LTD,USD,50.2000,14,0001121788
141459,01,20160829,GRMN,H2906T109,GARMIN LTD,USD,50.1700,14,0001121788
141459,01,20160830,GRMN,H2906T109,GARMIN LTD,USD,49.3200,14,0001121788
141459,01,20160831,GRMN,H2906T109,GARMIN LTD,USD,49.0800,14,0001121788
141459,01,20160901,GRMN,H2906T109,GARMIN LTD,USD,48.8600,14,0001121788
141459,01,20160902,GRMN,H2906T109,GARMIN LTD,USD,48.7500,14,0001121788
141459,01,20160906,GRMN,H2906T109,GARMIN LTD,USD,49.0200,14,0001121788
141459,01,20160907,GRMN,H2906T109,GARMIN LTD,USD,49.1000,14,0001121788
141459,01,20160908,GRMN,H2906T109,GARMIN LTD,USD,48.9200,14,0001121788
141459,01,20160909,GRMN,H2906T109,GARMIN LTD,USD,47.4400,14,0001121788
141459,01,20160912,GRMN,H2906T109,GARMIN LTD,USD,47.8600,14,0001121788
141459,01,20160913,GRMN,H2906T109,GARMIN LTD,USD,46.9500,14,0001121788
141459,01,20160914,GRMN,H2906T109,GARMIN LTD,USD,46.7500,14,0001121788
141459,01,20160915,GRMN,H2906T109,GARMIN LTD,USD,47.5400,14,0001121788
141459,01,20160916,GRMN,H2906T109,GARMIN LTD,USD,47.2300,14,0001121788
141459,01,20160919,GRMN,H2906T109,GARMIN LTD,USD,47.7500,14,0001121788
141459,01,20160920,GRMN,H2906T109,GARMIN LTD,USD,47.5500,14,0001121788
141459,01,20160921,GRMN,H2906T109,GARMIN LTD,USD,48.3600,14,0001121788
141459,01,20160922,GRMN,H2906T109,GARMIN LTD,USD,48.6800,14,0001121788
141459,01,20160923,GRMN,H2906T109,GARMIN LTD,USD,48.5000,14,0001121788
141459,01,20160926,GRMN,H2906T109,GARMIN LTD,USD,48.2900,14,0001121788
141459,01,20160927,GRMN,H2906T109,GARMIN LTD,USD,49.0100,14,0001121788
141459,01,20160928,GRMN,H2906T109,GARMIN LTD,USD,48.9800,14,0001121788
141459,01,20160929,GRMN,H2906T109,GARMIN LTD,USD,48.1500,14,0001121788
141459,01,20160930,GRMN,H2906T109,GARMIN LTD,USD,48.1100,14,0001121788
141459,01,20161003,GRMN,H2906T109,GARMIN LTD,USD,48.2400,14,0001121788
141459,01,20161004,GRMN,H2906T109,GARMIN LTD,USD,47.9500,14,0001121788
141459,01,20161005,GRMN,H2906T109,GARMIN LTD,USD,48.4700,14,0001121788
141459,01,20161006,GRMN,H2906T109,GARMIN LTD,USD,48.3900,14,0001121788
141459,01,20161007,GRMN,H2906T109,GARMIN LTD,USD,48.5100,14,0001121788
141459,01,20161010,GRMN,H2906T109,GARMIN LTD,USD,48.6700,14,0001121788
141459,01,20161011,GRMN,H2906T109,GARMIN LTD,USD,48.0600,14,0001121788
141459,01,20161012,GRMN,H2906T109,GARMIN LTD,USD,48.2500,14,0001121788
141459,01,20161013,GRMN,H2906T109,GARMIN LTD,USD,47.9800,14,0001121788
141459,01,20161014,GRMN,H2906T109,GARMIN LTD,USD,48.3300,14,0001121788
141459,01,20161017,GRMN,H2906T109,GARMIN LTD,USD,47.8800,14,0001121788
141459,01,20161018,GRMN,H2906T109,GARMIN LTD,USD,48.6400,14,0001121788
141459,01,20161019,GRMN,H2906T109,GARMIN LTD,USD,48.5900,14,0001121788
141459,01,20161020,GRMN,H2906T109,GARMIN LTD,USD,48.5900,14,0001121788
141459,01,20161021,GRMN,H2906T109,GARMIN LTD,USD,48.6000,14,0001121788
141459,01,20161024,GRMN,H2906T109,GARMIN LTD,USD,48.8800,14,0001121788
141459,01,20161025,GRMN,H2906T109,GARMIN LTD,USD,49.5100,14,0001121788
141459,01,20161026,GRMN,H2906T109,GARMIN LTD,USD,49.7500,14,0001121788
141459,01,20161027,GRMN,H2906T109,GARMIN LTD,USD,47.8500,14,0001121788
141459,01,20161028,GRMN,H2906T109,GARMIN LTD,USD,47.8700,14,0001121788
141459,01,20161031,GRMN,H2906T109,GARMIN LTD,USD,48.3600,14,0001121788
141459,01,20161101,GRMN,H2906T109,GARMIN LTD,USD,49.0000,14,0001121788
141459,01,20161102,GRMN,H2906T109,GARMIN LTD,USD,48.1200,14,0001121788
141459,01,20161103,GRMN,H2906T109,GARMIN LTD,USD,47.3800,14,0001121788
141459,01,20161104,GRMN,H2906T109,GARMIN LTD,USD,47.0100,14,0001121788
141459,01,20161107,GRMN,H2906T109,GARMIN LTD,USD,47.8800,14,0001121788
141459,01,20161108,GRMN,H2906T109,GARMIN LTD,USD,48.1700,14,0001121788
141459,01,20161109,GRMN,H2906T109,GARMIN LTD,USD,48.9400,14,0001121788
141459,01,20161110,GRMN,H2906T109,GARMIN LTD,USD,49.4700,14,0001121788
141459,01,20161111,GRMN,H2906T109,GARMIN LTD,USD,49.9500,14,0001121788
141459,01,20161114,GRMN,H2906T109,GARMIN LTD,USD,52.2400,14,0001121788
141459,01,20161115,GRMN,H2906T109,GARMIN LTD,USD,52.7200,14,0001121788
141459,01,20161116,GRMN,H2906T109,GARMIN LTD,USD,52.6500,14,0001121788
141459,01,20161117,GRMN,H2906T109,GARMIN LTD,USD,52.0100,14,0001121788
141459,01,20161118,GRMN,H2906T109,GARMIN LTD,USD,51.7100,14,0001121788
141459,01,20161121,GRMN,H2906T109,GARMIN LTD,USD,52.1800,14,0001121788
141459,01,20161122,GRMN,H2906T109,GARMIN LTD,USD,52.6900,14,0001121788
141459,01,20161123,GRMN,H2906T109,GARMIN LTD,USD,52.5300,14,0001121788
141459,01,20161125,GRMN,H2906T109,GARMIN LTD,USD,52.7900,14,0001121788
141459,01,20161128,GRMN,H2906T109,GARMIN LTD,USD,52.8700,14,0001121788
141459,01,20161129,GRMN,H2906T109,GARMIN LTD,USD,51.9900,14,0001121788
141459,01,20161130,GRMN,H2906T109,GARMIN LTD,USD,52.1600,14,0001121788
141459,01,20161201,GRMN,H2906T109,GARMIN LTD,USD,51.5400,14,0001121788
141459,01,20161202,GRMN,H2906T109,GARMIN LTD,USD,51.5100,14,0001121788
141459,01,20161205,GRMN,H2906T109,GARMIN LTD,USD,52.1300,14,0001121788
141459,01,20161206,GRMN,H2906T109,GARMIN LTD,USD,51.5200,14,0001121788
141459,01,20161207,GRMN,H2906T109,GARMIN LTD,USD,51.6600,14,0001121788
141459,01,20161208,GRMN,H2906T109,GARMIN LTD,USD,51.5600,14,0001121788
141459,01,20161209,GRMN,H2906T109,GARMIN LTD,USD,50.0200,14,0001121788
141459,01,20161212,GRMN,H2906T109,GARMIN LTD,USD,49.6500,14,0001121788
141459,01,20161213,GRMN,H2906T109,GARMIN LTD,USD,49.7100,14,0001121788
141459,01,20161214,GRMN,H2906T109,GARMIN LTD,USD,48.8900,14,0001121788
141459,01,20161215,GRMN,H2906T109,GARMIN LTD,USD,49.5000,14,0001121788
141459,01,20161216,GRMN,H2906T109,GARMIN LTD,USD,48.9900,14,0001121788
141459,01,20161219,GRMN,H2906T109,GARMIN LTD,USD,49.3900,14,0001121788
141459,01,20161220,GRMN,H2906T109,GARMIN LTD,USD,49.7400,14,0001121788
141459,01,20161221,GRMN,H2906T109,GARMIN LTD,USD,50.0500,14,0001121788
141459,01,20161222,GRMN,H2906T109,GARMIN LTD,USD,50.4400,14,0001121788
141459,01,20161223,GRMN,H2906T109,GARMIN LTD,USD,50.4700,14,0001121788
141459,01,20161227,GRMN,H2906T109,GARMIN LTD,USD,50.6500,14,0001121788
141459,01,20161228,GRMN,H2906T109,GARMIN LTD,USD,49.2200,14,0001121788
141459,01,20161229,GRMN,H2906T109,GARMIN LTD,USD,49.0100,14,0001121788
141459,01,20161230,GRMN,H2906T109,GARMIN LTD,USD,48.4900,14,0001121788
141459,01,20170103,GRMN,H2906T109,GARMIN LTD,USD,49.1900,14,0001121788
141459,01,20170104,GRMN,H2906T109,GARMIN LTD,USD,49.8300,14,0001121788
141459,01,20170105,GRMN,H2906T109,GARMIN LTD,USD,49.4900,14,0001121788
141459,01,20170106,GRMN,H2906T109,GARMIN LTD,USD,49.0400,14,0001121788
141459,01,20170109,GRMN,H2906T109,GARMIN LTD,USD,48.0900,14,0001121788
141459,01,20170110,GRMN,H2906T109,GARMIN LTD,USD,47.9300,14,0001121788
141459,01,20170111,GRMN,H2906T109,GARMIN LTD,USD,48.2600,14,0001121788
141459,01,20170112,GRMN,H2906T109,GARMIN LTD,USD,48.3700,14,0001121788
141459,01,20170113,GRMN,H2906T109,GARMIN LTD,USD,48.5200,14,0001121788
141459,01,20170117,GRMN,H2906T109,GARMIN LTD,USD,47.9400,14,0001121788
141459,01,20170118,GRMN,H2906T109,GARMIN LTD,USD,47.7600,14,0001121788
141459,01,20170119,GRMN,H2906T109,GARMIN LTD,USD,47.6100,14,0001121788
141459,01,20170120,GRMN,H2906T109,GARMIN LTD,USD,47.8700,14,0001121788
141459,01,20170123,GRMN,H2906T109,GARMIN LTD,USD,48.1800,14,0001121788
141459,01,20170124,GRMN,H2906T109,GARMIN LTD,USD,49.0800,14,0001121788
141459,01,20170125,GRMN,H2906T109,GARMIN LTD,USD,49.7500,14,0001121788
141459,01,20170126,GRMN,H2906T109,GARMIN LTD,USD,49.0800,14,0001121788
141459,01,20170127,GRMN,H2906T109,GARMIN LTD,USD,49.0000,14,0001121788
141459,01,20170130,GRMN,H2906T109,GARMIN LTD,USD,47.3500,14,0001121788
141459,01,20170131,GRMN,H2906T109,GARMIN LTD,USD,48.2900,14,0001121788
141459,01,20170201,GRMN,H2906T109,GARMIN LTD,USD,48.1300,14,0001121788
141459,01,20170202,GRMN,H2906T109,GARMIN LTD,USD,49.8000,14,0001121788
141459,01,20170203,GRMN,H2906T109,GARMIN LTD,USD,49.8400,14,0001121788
141459,01,20170206,GRMN,H2906T109,GARMIN LTD,USD,50.2600,14,0001121788
141459,01,20170207,GRMN,H2906T109,GARMIN LTD,USD,49.5300,14,0001121788
141459,01,20170208,GRMN,H2906T109,GARMIN LTD,USD,48.8500,14,0001121788
141459,01,20170209,GRMN,H2906T109,GARMIN LTD,USD,49.1300,14,0001121788
141459,01,20170210,GRMN,H2906T109,GARMIN LTD,USD,49.7800,14,0001121788
141459,01,20170213,GRMN,H2906T109,GARMIN LTD,USD,50.3400,14,0001121788
141459,01,20170214,GRMN,H2906T109,GARMIN LTD,USD,50.2500,14,0001121788
141459,01,20170215,GRMN,H2906T109,GARMIN LTD,USD,50.8200,14,0001121788
141459,01,20170216,GRMN,H2906T109,GARMIN LTD,USD,50.9500,14,0001121788
141459,01,20170217,GRMN,H2906T109,GARMIN LTD,USD,50.8100,14,0001121788
141459,01,20170221,GRMN,H2906T109,GARMIN LTD,USD,50.4500,14,0001121788
141459,01,20170222,GRMN,H2906T109,GARMIN LTD,USD,54.1500,14,0001121788
141459,01,20170223,GRMN,H2906T109,GARMIN LTD,USD,52.3100,14,0001121788
141459,01,20170224,GRMN,H2906T109,GARMIN LTD,USD,53.0300,14,0001121788
141459,01,20170227,GRMN,H2906T109,GARMIN LTD,USD,52.6100,14,0001121788
141459,01,20170228,GRMN,H2906T109,GARMIN LTD,USD,51.6100,14,0001121788
141459,01,20170301,GRMN,H2906T109,GARMIN LTD,USD,52.3400,14,0001121788
141459,01,20170302,GRMN,H2906T109,GARMIN LTD,USD,51.7200,14,0001121788
141459,01,20170303,GRMN,H2906T109,GARMIN LTD,USD,51.5200,14,0001121788
141459,01,20170306,GRMN,H2906T109,GARMIN LTD,USD,51.7600,14,0001121788
141459,01,20170307,GRMN,H2906T109,GARMIN LTD,USD,51.5100,14,0001121788
141459,01,20170308,GRMN,H2906T109,GARMIN LTD,USD,51.9900,14,0001121788
141459,01,20170309,GRMN,H2906T109,GARMIN LTD,USD,52.1100,14,0001121788
141459,01,20170310,GRMN,H2906T109,GARMIN LTD,USD,52.5100,14,0001121788
141459,01,20170313,GRMN,H2906T109,GARMIN LTD,USD,51.8500,14,0001121788
141459,01,20170314,GRMN,H2906T109,GARMIN LTD,USD,51.4200,14,0001121788
141459,01,20170315,GRMN,H2906T109,GARMIN LTD,USD,51.9000,14,0001121788
141459,01,20170316,GRMN,H2906T109,GARMIN LTD,USD,52.3600,14,0001121788
141459,01,20170317,GRMN,H2906T109,GARMIN LTD,USD,52.3600,14,0001121788
141459,01,20170320,GRMN,H2906T109,GARMIN LTD,USD,52.6500,14,0001121788
141459,01,20170321,GRMN,H2906T109,GARMIN LTD,USD,51.5200,14,0001121788
141459,01,20170322,GRMN,H2906T109,GARMIN LTD,USD,51.2100,14,0001121788
141459,01,20170323,GRMN,H2906T109,GARMIN LTD,USD,51.4800,14,0001121788
141459,01,20170324,GRMN,H2906T109,GARMIN LTD,USD,51.1000,14,0001121788
141459,01,20170327,GRMN,H2906T109,GARMIN LTD,USD,50.7700,14,0001121788
141459,01,20170328,GRMN,H2906T109,GARMIN LTD,USD,51.0100,14,0001121788
141459,01,20170329,GRMN,H2906T109,GARMIN LTD,USD,50.9600,14,0001121788
141459,01,20170330,GRMN,H2906T109,GARMIN LTD,USD,51.0900,14,0001121788
141459,01,20170331,GRMN,H2906T109,GARMIN LTD,USD,51.1100,14,0001121788
141459,01,20170403,GRMN,H2906T109,GARMIN LTD,USD,50.2400,14,0001121788
141459,01,20170404,GRMN,H2906T109,GARMIN LTD,USD,49.9900,14,0001121788
141459,01,20170405,GRMN,H2906T109,GARMIN LTD,USD,49.8200,14,0001121788
141459,01,20170406,GRMN,H2906T109,GARMIN LTD,USD,50.0800,14,0001121788
141459,01,20170407,GRMN,H2906T109,GARMIN LTD,USD,50.3700,14,0001121788
141459,01,20170410,GRMN,H2906T109,GARMIN LTD,USD,50.5400,14,0001121788
141459,01,20170411,GRMN,H2906T109,GARMIN LTD,USD,49.9900,14,0001121788
141459,01,20170412,GRMN,H2906T109,GARMIN LTD,USD,49.2900,14,0001121788
141459,01,20170413,GRMN,H2906T109,GARMIN LTD,USD,48.6900,14,0001121788
141459,01,20170417,GRMN,H2906T109,GARMIN LTD,USD,48.9800,14,0001121788
141459,01,20170418,GRMN,H2906T109,GARMIN LTD,USD,49.2600,14,0001121788
141459,01,20170419,GRMN,H2906T109,GARMIN LTD,USD,49.5800,14,0001121788
141459,01,20170420,GRMN,H2906T109,GARMIN LTD,USD,49.9800,14,0001121788
141459,01,20170421,GRMN,H2906T109,GARMIN LTD,USD,49.9500,14,0001121788
141459,01,20170424,GRMN,H2906T109,GARMIN LTD,USD,50.2900,14,0001121788
141459,01,20170425,GRMN,H2906T109,GARMIN LTD,USD,50.7400,14,0001121788
141459,01,20170426,GRMN,H2906T109,GARMIN LTD,USD,50.5700,14,0001121788
141459,01,20170427,GRMN,H2906T109,GARMIN LTD,USD,51.2100,14,0001121788
141459,01,20170428,GRMN,H2906T109,GARMIN LTD,USD,50.8400,14,0001121788
141459,01,20170501,GRMN,H2906T109,GARMIN LTD,USD,51.8300,14,0001121788
141459,01,20170502,GRMN,H2906T109,GARMIN LTD,USD,51.2400,14,0001121788
141459,01,20170503,GRMN,H2906T109,GARMIN LTD,USD,50.6800,14,0001121788
141459,01,20170504,GRMN,H2906T109,GARMIN LTD,USD,51.4200,14,0001121788
141459,01,20170505,GRMN,H2906T109,GARMIN LTD,USD,52.4900,14,0001121788
141459,01,20170508,GRMN,H2906T109,GARMIN LTD,USD,51.9600,14,0001121788
141459,01,20170509,GRMN,H2906T109,GARMIN LTD,USD,52.0100,14,0001121788
141459,01,20170510,GRMN,H2906T109,GARMIN LTD,USD,52.6200,14,0001121788
141459,01,20170511,GRMN,H2906T109,GARMIN LTD,USD,52.3600,14,0001121788
141459,01,20170512,GRMN,H2906T109,GARMIN LTD,USD,52.1500,14,0001121788
141459,01,20170515,GRMN,H2906T109,GARMIN LTD,USD,52.3900,14,0001121788
141459,01,20170516,GRMN,H2906T109,GARMIN LTD,USD,52.6000,14,0001121788
141459,01,20170517,GRMN,H2906T109,GARMIN LTD,USD,51.1000,14,0001121788
141459,01,20170518,GRMN,H2906T109,GARMIN LTD,USD,51.0000,14,0001121788
141459,01,20170519,GRMN,H2906T109,GARMIN LTD,USD,51.2200,14,0001121788
141459,01,20170522,GRMN,H2906T109,GARMIN LTD,USD,52.0300,14,0001121788
141459,01,20170523,GRMN,H2906T109,GARMIN LTD,USD,51.6800,14,0001121788
141459,01,20170524,GRMN,H2906T109,GARMIN LTD,USD,51.4900,14,0001121788
141459,01,20170525,GRMN,H2906T109,GARMIN LTD,USD,52.0800,14,0001121788
141459,01,20170526,GRMN,H2906T109,GARMIN LTD,USD,52.4000,14,0001121788
141459,01,20170530,GRMN,H2906T109,GARMIN LTD,USD,52.1100,14,0001121788
141459,01,20170531,GRMN,H2906T109,GARMIN LTD,USD,52.0400,14,0001121788
141459,01,20170601,GRMN,H2906T109,GARMIN LTD,USD,52.7400,14,0001121788
141459,01,20170602,GRMN,H2906T109,GARMIN LTD,USD,52.9500,14,0001121788
141459,01,20170605,GRMN,H2906T109,GARMIN LTD,USD,53.5800,14,0001121788
141459,01,20170606,GRMN,H2906T109,GARMIN LTD,USD,52.8400,14,0001121788
141459,01,20170607,GRMN,H2906T109,GARMIN LTD,USD,51.9000,14,0001121788
141459,01,20170608,GRMN,H2906T109,GARMIN LTD,USD,51.8900,14,0001121788
141459,01,20170609,GRMN,H2906T109,GARMIN LTD,USD,51.8900,14,0001121788
141459,01,20170612,GRMN,H2906T109,GARMIN LTD,USD,51.9100,14,0001121788
141459,01,20170613,GRMN,H2906T109,GARMIN LTD,USD,51.6100,14,0001121788
141459,01,20170614,GRMN,H2906T109,GARMIN LTD,USD,51.7200,14,0001121788
141459,01,20170615,GRMN,H2906T109,GARMIN LTD,USD,51.7000,14,0001121788
141459,01,20170616,GRMN,H2906T109,GARMIN LTD,USD,51.3400,14,0001121788
141459,01,20170619,GRMN,H2906T109,GARMIN LTD,USD,51.7900,14,0001121788
141459,01,20170620,GRMN,H2906T109,GARMIN LTD,USD,51.3600,14,0001121788
141459,01,20170621,GRMN,H2906T109,GARMIN LTD,USD,51.1700,14,0001121788
141459,01,20170622,GRMN,H2906T109,GARMIN LTD,USD,51.3900,14,0001121788
141459,01,20170623,GRMN,H2906T109,GARMIN LTD,USD,51.2800,14,0001121788
141459,01,20170626,GRMN,H2906T109,GARMIN LTD,USD,51.3000,14,0001121788
141459,01,20170627,GRMN,H2906T109,GARMIN LTD,USD,50.5700,14,0001121788
141459,01,20170628,GRMN,H2906T109,GARMIN LTD,USD,50.9500,14,0001121788
141459,01,20170629,GRMN,H2906T109,GARMIN LTD,USD,50.9400,14,0001121788
141459,01,20170630,GRMN,H2906T109,GARMIN LTD,USD,51.0300,14,0001121788
141459,01,20170703,GRMN,H2906T109,GARMIN LTD,USD,51.8200,14,0001121788
141459,01,20170705,GRMN,H2906T109,GARMIN LTD,USD,52.0700,14,0001121788
141459,01,20170706,GRMN,H2906T109,GARMIN LTD,USD,50.9800,14,0001121788
141459,01,20170707,GRMN,H2906T109,GARMIN LTD,USD,51.1700,14,0001121788
141459,01,20170710,GRMN,H2906T109,GARMIN LTD,USD,50.2600,14,0001121788
141459,01,20170711,GRMN,H2906T109,GARMIN LTD,USD,50.3000,14,0001121788
141459,01,20170712,GRMN,H2906T109,GARMIN LTD,USD,50.3000,14,0001121788
141459,01,20170713,GRMN,H2906T109,GARMIN LTD,USD,50.2400,14,0001121788
141459,01,20170714,GRMN,H2906T109,GARMIN LTD,USD,50.3000,14,0001121788
141459,01,20170717,GRMN,H2906T109,GARMIN LTD,USD,50.6000,14,0001121788
141459,01,20170718,GRMN,H2906T109,GARMIN LTD,USD,50.2100,14,0001121788
141459,01,20170719,GRMN,H2906T109,GARMIN LTD,USD,51.6600,14,0001121788
141459,01,20170720,GRMN,H2906T109,GARMIN LTD,USD,51.3300,14,0001121788
141459,01,20170721,GRMN,H2906T109,GARMIN LTD,USD,51.5900,14,0001121788
141459,01,20170724,GRMN,H2906T109,GARMIN LTD,USD,51.6800,14,0001121788
141459,01,20170725,GRMN,H2906T109,GARMIN LTD,USD,52.5600,14,0001121788
141459,01,20170726,GRMN,H2906T109,GARMIN LTD,USD,52.2500,14,0001121788
141459,01,20170727,GRMN,H2906T109,GARMIN LTD,USD,51.8800,14,0001121788
141459,01,20170728,GRMN,H2906T109,GARMIN LTD,USD,51.3200,14,0001121788
141459,01,20170731,GRMN,H2906T109,GARMIN LTD,USD,50.1900,14,0001121788
141459,01,20170801,GRMN,H2906T109,GARMIN LTD,USD,49.9900,14,0001121788
141459,01,20170802,GRMN,H2906T109,GARMIN LTD,USD,52.2200,14,0001121788
141459,01,20170803,GRMN,H2906T109,GARMIN LTD,USD,51.8200,14,0001121788
141459,01,20170804,GRMN,H2906T109,GARMIN LTD,USD,51.8800,14,0001121788
141459,01,20170807,GRMN,H2906T109,GARMIN LTD,USD,52.1000,14,0001121788
141459,01,20170808,GRMN,H2906T109,GARMIN LTD,USD,51.7600,14,0001121788
141459,01,20170809,GRMN,H2906T109,GARMIN LTD,USD,52.2800,14,0001121788
141459,01,20170810,GRMN,H2906T109,GARMIN LTD,USD,51.2900,14,0001121788
141459,01,20170811,GRMN,H2906T109,GARMIN LTD,USD,51.2100,14,0001121788
141459,01,20170814,GRMN,H2906T109,GARMIN LTD,USD,51.8000,14,0001121788
141459,01,20170815,GRMN,H2906T109,GARMIN LTD,USD,51.4000,14,0001121788
141459,01,20170816,GRMN,H2906T109,GARMIN LTD,USD,51.8800,14,0001121788
141459,01,20170817,GRMN,H2906T109,GARMIN LTD,USD,51.2000,14,0001121788
141459,01,20170818,GRMN,H2906T109,GARMIN LTD,USD,51.1700,14,0001121788
141459,01,20170821,GRMN,H2906T109,GARMIN LTD,USD,50.9800,14,0001121788
141459,01,20170822,GRMN,H2906T109,GARMIN LTD,USD,51.7000,14,0001121788
