gvkey,iid,datadate,tic,conm,prccd
003226,01,05/27/2014,CMCSA,COMCAST CORP,52.0600
003226,01,05/28/2014,CMCSA,COMCAST CORP,51.8500
003226,01,05/29/2014,CMCSA,COMCAST CORP,52.0700
003226,01,05/30/2014,CMCSA,COMCAST CORP,52.2000
003226,01,06/02/2014,CMCSA,COMCAST CORP,52.5600
003226,01,06/03/2014,CMCSA,COMCAST CORP,52.3200
003226,01,06/04/2014,CMCSA,COMCAST CORP,52.2900
003226,01,06/05/2014,CMCSA,COMCAST CORP,52.7100
003226,01,06/06/2014,CMCSA,COMCAST CORP,52.9100
003226,01,06/09/2014,CMCSA,COMCAST CORP,52.9500
003226,01,06/10/2014,CMCSA,COMCAST CORP,52.8800
003226,01,06/11/2014,CMCSA,COMCAST CORP,52.7100
003226,01,06/12/2014,CMCSA,COMCAST CORP,52.6700
003226,01,06/13/2014,CMCSA,COMCAST CORP,52.4700
003226,01,06/16/2014,CMCSA,COMCAST CORP,52.3500
003226,01,06/17/2014,CMCSA,COMCAST CORP,52.2000
003226,01,06/18/2014,CMCSA,COMCAST CORP,52.6600
003226,01,06/19/2014,CMCSA,COMCAST CORP,52.9400
003226,01,06/20/2014,CMCSA,COMCAST CORP,52.7400
003226,01,06/23/2014,CMCSA,COMCAST CORP,52.4300
003226,01,06/24/2014,CMCSA,COMCAST CORP,52.6400
003226,01,06/25/2014,CMCSA,COMCAST CORP,53.2100
003226,01,06/26/2014,CMCSA,COMCAST CORP,53.6000
003226,01,06/27/2014,CMCSA,COMCAST CORP,54.1300
003226,01,06/30/2014,CMCSA,COMCAST CORP,53.6800
003226,01,07/01/2014,CMCSA,COMCAST CORP,54.1100
003226,01,07/02/2014,CMCSA,COMCAST CORP,54.5550
003226,01,07/03/2014,CMCSA,COMCAST CORP,54.9000
003226,01,07/07/2014,CMCSA,COMCAST CORP,54.1800
003226,01,07/08/2014,CMCSA,COMCAST CORP,53.3100
003226,01,07/09/2014,CMCSA,COMCAST CORP,54.7300
003226,01,07/10/2014,CMCSA,COMCAST CORP,54.3550
003226,01,07/11/2014,CMCSA,COMCAST CORP,54.5500
003226,01,07/14/2014,CMCSA,COMCAST CORP,55.0500
003226,01,07/15/2014,CMCSA,COMCAST CORP,54.8900
003226,01,07/16/2014,CMCSA,COMCAST CORP,55.0500
003226,01,07/17/2014,CMCSA,COMCAST CORP,54.2000
003226,01,07/18/2014,CMCSA,COMCAST CORP,54.5400
003226,01,07/21/2014,CMCSA,COMCAST CORP,53.8200
003226,01,07/22/2014,CMCSA,COMCAST CORP,54.6300
003226,01,07/23/2014,CMCSA,COMCAST CORP,54.7100
003226,01,07/24/2014,CMCSA,COMCAST CORP,55.1300
003226,01,07/25/2014,CMCSA,COMCAST CORP,54.3900
003226,01,07/28/2014,CMCSA,COMCAST CORP,54.7300
003226,01,07/29/2014,CMCSA,COMCAST CORP,54.9900
003226,01,07/30/2014,CMCSA,COMCAST CORP,55.4100
003226,01,07/31/2014,CMCSA,COMCAST CORP,53.7300
003226,01,08/01/2014,CMCSA,COMCAST CORP,53.3900
003226,01,08/04/2014,CMCSA,COMCAST CORP,53.8500
003226,01,08/05/2014,CMCSA,COMCAST CORP,53.1800
003226,01,08/06/2014,CMCSA,COMCAST CORP,52.9000
003226,01,08/07/2014,CMCSA,COMCAST CORP,52.6800
003226,01,08/08/2014,CMCSA,COMCAST CORP,53.5000
003226,01,08/11/2014,CMCSA,COMCAST CORP,53.7500
003226,01,08/12/2014,CMCSA,COMCAST CORP,53.8000
003226,01,08/13/2014,CMCSA,COMCAST CORP,54.1100
003226,01,08/14/2014,CMCSA,COMCAST CORP,54.3700
003226,01,08/15/2014,CMCSA,COMCAST CORP,54.6300
003226,01,08/18/2014,CMCSA,COMCAST CORP,54.7300
003226,01,08/19/2014,CMCSA,COMCAST CORP,54.5000
003226,01,08/20/2014,CMCSA,COMCAST CORP,54.6400
003226,01,08/21/2014,CMCSA,COMCAST CORP,54.4400
003226,01,08/22/2014,CMCSA,COMCAST CORP,54.1800
003226,01,08/25/2014,CMCSA,COMCAST CORP,54.6500
003226,01,08/26/2014,CMCSA,COMCAST CORP,54.5600
003226,01,08/27/2014,CMCSA,COMCAST CORP,54.5600
003226,01,08/28/2014,CMCSA,COMCAST CORP,54.5200
003226,01,08/29/2014,CMCSA,COMCAST CORP,54.7200
003226,01,09/02/2014,CMCSA,COMCAST CORP,54.7800
003226,01,09/03/2014,CMCSA,COMCAST CORP,54.8700
003226,01,09/04/2014,CMCSA,COMCAST CORP,54.8800
003226,01,09/05/2014,CMCSA,COMCAST CORP,55.7000
003226,01,09/08/2014,CMCSA,COMCAST CORP,55.8800
003226,01,09/09/2014,CMCSA,COMCAST CORP,56.6100
003226,01,09/10/2014,CMCSA,COMCAST CORP,56.9100
003226,01,09/11/2014,CMCSA,COMCAST CORP,56.9800
003226,01,09/12/2014,CMCSA,COMCAST CORP,57.0800
003226,01,09/15/2014,CMCSA,COMCAST CORP,57.0200
003226,01,09/16/2014,CMCSA,COMCAST CORP,57.2300
003226,01,09/17/2014,CMCSA,COMCAST CORP,57.0900
003226,01,09/18/2014,CMCSA,COMCAST CORP,56.8500
003226,01,09/19/2014,CMCSA,COMCAST CORP,56.7400
003226,01,09/22/2014,CMCSA,COMCAST CORP,55.8600
003226,01,09/23/2014,CMCSA,COMCAST CORP,54.9700
003226,01,09/24/2014,CMCSA,COMCAST CORP,54.8600
003226,01,09/25/2014,CMCSA,COMCAST CORP,53.9400
003226,01,09/26/2014,CMCSA,COMCAST CORP,54.2400
003226,01,09/29/2014,CMCSA,COMCAST CORP,54.1600
003226,01,09/30/2014,CMCSA,COMCAST CORP,53.7800
003226,01,10/01/2014,CMCSA,COMCAST CORP,52.9300
003226,01,10/02/2014,CMCSA,COMCAST CORP,52.8400
003226,01,10/03/2014,CMCSA,COMCAST CORP,53.6500
003226,01,10/06/2014,CMCSA,COMCAST CORP,53.3900
003226,01,10/07/2014,CMCSA,COMCAST CORP,53.2200
003226,01,10/08/2014,CMCSA,COMCAST CORP,54.7700
003226,01,10/09/2014,CMCSA,COMCAST CORP,53.3200
003226,01,10/10/2014,CMCSA,COMCAST CORP,52.6200
003226,01,10/13/2014,CMCSA,COMCAST CORP,51.6400
003226,01,10/14/2014,CMCSA,COMCAST CORP,51.4700
003226,01,10/15/2014,CMCSA,COMCAST CORP,50.8500
003226,01,10/16/2014,CMCSA,COMCAST CORP,49.5900
003226,01,10/17/2014,CMCSA,COMCAST CORP,50.6800
003226,01,10/20/2014,CMCSA,COMCAST CORP,51.3000
003226,01,10/21/2014,CMCSA,COMCAST CORP,52.1900
003226,01,10/22/2014,CMCSA,COMCAST CORP,51.4900
003226,01,10/23/2014,CMCSA,COMCAST CORP,53.2200
003226,01,10/24/2014,CMCSA,COMCAST CORP,54.2600
003226,01,10/27/2014,CMCSA,COMCAST CORP,54.0500
003226,01,10/28/2014,CMCSA,COMCAST CORP,54.7300
003226,01,10/29/2014,CMCSA,COMCAST CORP,54.9000
003226,01,10/30/2014,CMCSA,COMCAST CORP,54.3500
003226,01,10/31/2014,CMCSA,COMCAST CORP,55.3500
003226,01,11/03/2014,CMCSA,COMCAST CORP,55.6000
003226,01,11/04/2014,CMCSA,COMCAST CORP,54.6300
