gvkey,iid,datadate,conm,curcdd,prccd,exchg,isin,sedol,cik
19661,01W,20151229,TOYOTA MOTOR CORP,JPY,7454,264,JP3633400001,6900643,1094517
19661,01W,20151230,TOYOTA MOTOR CORP,JPY,7488,264,JP3633400001,6900643,1094517
19661,01W,20151231,TOYOTA MOTOR CORP,JPY,7488,264,JP3633400001,6900643,1094517
19661,01W,20160101,TOYOTA MOTOR CORP,JPY,7488,264,JP3633400001,6900643,1094517
19661,01W,20160104,TOYOTA MOTOR CORP,JPY,7337,264,JP3633400001,6900643,1094517
19661,01W,20160105,TOYOTA MOTOR CORP,JPY,7226,264,JP3633400001,6900643,1094517
19661,01W,20160106,TOYOTA MOTOR CORP,JPY,7083,264,JP3633400001,6900643,1094517
19661,01W,20160107,TOYOTA MOTOR CORP,JPY,6898,264,JP3633400001,6900643,1094517
19661,01W,20160108,TOYOTA MOTOR CORP,JPY,6864,264,JP3633400001,6900643,1094517
19661,01W,20160111,TOYOTA MOTOR CORP,JPY,6864,264,JP3633400001,6900643,1094517
19661,01W,20160112,TOYOTA MOTOR CORP,JPY,6755,264,JP3633400001,6900643,1094517
19661,01W,20160113,TOYOTA MOTOR CORP,JPY,6953,264,JP3633400001,6900643,1094517
19661,01W,20160114,TOYOTA MOTOR CORP,JPY,6797,264,JP3633400001,6900643,1094517
19661,01W,20160115,TOYOTA MOTOR CORP,JPY,6759,264,JP3633400001,6900643,1094517
19661,01W,20160118,TOYOTA MOTOR CORP,JPY,6742,264,JP3633400001,6900643,1094517
19661,01W,20160119,TOYOTA MOTOR CORP,JPY,6804,264,JP3633400001,6900643,1094517
19661,01W,20160120,TOYOTA MOTOR CORP,JPY,6574,264,JP3633400001,6900643,1094517
19661,01W,20160121,TOYOTA MOTOR CORP,JPY,6392,264,JP3633400001,6900643,1094517
19661,01W,20160122,TOYOTA MOTOR CORP,JPY,6822,264,JP3633400001,6900643,1094517
19661,01W,20160125,TOYOTA MOTOR CORP,JPY,6824,264,JP3633400001,6900643,1094517
19661,01W,20160126,TOYOTA MOTOR CORP,JPY,6629,264,JP3633400001,6900643,1094517
19661,01W,20160127,TOYOTA MOTOR CORP,JPY,6881,264,JP3633400001,6900643,1094517
19661,01W,20160128,TOYOTA MOTOR CORP,JPY,6883,264,JP3633400001,6900643,1094517
