gvkey,iid,datadate,tic,conm,prccd
6307,3,2/21/2014,SHLDQ,SEARS HOLDINGS CORP,40.93
6307,3,2/24/2014,SHLDQ,SEARS HOLDINGS CORP,38.05
6307,3,2/25/2014,SHLDQ,SEARS HOLDINGS CORP,38.99
6307,3,2/26/2014,SHLDQ,SEARS HOLDINGS CORP,40.4
6307,3,2/27/2014,SHLDQ,SEARS HOLDINGS CORP,43.01
6307,3,2/28/2014,SHLDQ,SEARS HOLDINGS CORP,44.75
6307,3,3/3/2014,SHLDQ,SEARS HOLDINGS CORP,46.24
6307,3,3/4/2014,SHLDQ,SEARS HOLDINGS CORP,45.84
6307,3,3/5/2014,SHLDQ,SEARS HOLDINGS CORP,44.28
6307,3,3/6/2014,SHLDQ,SEARS HOLDINGS CORP,44.26
6307,3,3/7/2014,SHLDQ,SEARS HOLDINGS CORP,45.25
6307,3,3/10/2014,SHLDQ,SEARS HOLDINGS CORP,47.97
6307,3,3/11/2014,SHLDQ,SEARS HOLDINGS CORP,46.88
6307,3,3/12/2014,SHLDQ,SEARS HOLDINGS CORP,46.9
6307,3,3/13/2014,SHLDQ,SEARS HOLDINGS CORP,45.56
6307,3,3/14/2014,SHLDQ,SEARS HOLDINGS CORP,44.01
6307,3,3/17/2014,SHLDQ,SEARS HOLDINGS CORP,44.84
6307,3,3/18/2014,SHLDQ,SEARS HOLDINGS CORP,45.88
6307,3,3/19/2014,SHLDQ,SEARS HOLDINGS CORP,48.3
6307,3,3/20/2014,SHLDQ,SEARS HOLDINGS CORP,48.5
6307,3,3/21/2014,SHLDQ,SEARS HOLDINGS CORP,47.94
6307,3,3/24/2014,SHLDQ,SEARS HOLDINGS CORP,48.16
6307,3,3/25/2014,SHLDQ,SEARS HOLDINGS CORP,47.97
6307,3,3/26/2014,SHLDQ,SEARS HOLDINGS CORP,46.64
6307,3,3/27/2014,SHLDQ,SEARS HOLDINGS CORP,46.56
6307,3,3/28/2014,SHLDQ,SEARS HOLDINGS CORP,46.61
6307,3,3/31/2014,SHLDQ,SEARS HOLDINGS CORP,47.76
6307,3,4/1/2014,SHLDQ,SEARS HOLDINGS CORP,48.62
6307,3,4/2/2014,SHLDQ,SEARS HOLDINGS CORP,50.05
6307,3,4/3/2014,SHLDQ,SEARS HOLDINGS CORP,50.19
6307,3,4/4/2014,SHLDQ,SEARS HOLDINGS CORP,50.21
6307,3,4/7/2014,SHLDQ,SEARS HOLDINGS CORP,38.1
6307,3,4/8/2014,SHLDQ,SEARS HOLDINGS CORP,36.99
6307,3,4/9/2014,SHLDQ,SEARS HOLDINGS CORP,35.97
6307,3,4/10/2014,SHLDQ,SEARS HOLDINGS CORP,34.4
6307,3,4/11/2014,SHLDQ,SEARS HOLDINGS CORP,32.62
6307,3,4/14/2014,SHLDQ,SEARS HOLDINGS CORP,31.71
6307,3,4/15/2014,SHLDQ,SEARS HOLDINGS CORP,33.57
6307,3,4/16/2014,SHLDQ,SEARS HOLDINGS CORP,33.6
6307,3,4/17/2014,SHLDQ,SEARS HOLDINGS CORP,38.33
6307,3,4/21/2014,SHLDQ,SEARS HOLDINGS CORP,39.6
6307,3,4/22/2014,SHLDQ,SEARS HOLDINGS CORP,40.76
6307,3,4/23/2014,SHLDQ,SEARS HOLDINGS CORP,43.25
6307,3,4/24/2014,SHLDQ,SEARS HOLDINGS CORP,43.22
6307,3,4/25/2014,SHLDQ,SEARS HOLDINGS CORP,41.81
6307,3,4/28/2014,SHLDQ,SEARS HOLDINGS CORP,43.5
6307,3,4/29/2014,SHLDQ,SEARS HOLDINGS CORP,44.45
6307,3,4/30/2014,SHLDQ,SEARS HOLDINGS CORP,43.81
6307,3,5/1/2014,SHLDQ,SEARS HOLDINGS CORP,44.53
6307,3,5/2/2014,SHLDQ,SEARS HOLDINGS CORP,44.02
6307,3,5/5/2014,SHLDQ,SEARS HOLDINGS CORP,42.67
6307,3,5/6/2014,SHLDQ,SEARS HOLDINGS CORP,40.58
6307,3,5/7/2014,SHLDQ,SEARS HOLDINGS CORP,41.74
6307,3,5/8/2014,SHLDQ,SEARS HOLDINGS CORP,41.76
6307,3,5/9/2014,SHLDQ,SEARS HOLDINGS CORP,42.94
6307,3,5/12/2014,SHLDQ,SEARS HOLDINGS CORP,43.47
6307,3,5/13/2014,SHLDQ,SEARS HOLDINGS CORP,43.23
6307,3,5/14/2014,SHLDQ,SEARS HOLDINGS CORP,40.7
6307,3,5/15/2014,SHLDQ,SEARS HOLDINGS CORP,39.33
6307,3,5/16/2014,SHLDQ,SEARS HOLDINGS CORP,40.14
6307,3,5/19/2014,SHLDQ,SEARS HOLDINGS CORP,39.63
6307,3,5/20/2014,SHLDQ,SEARS HOLDINGS CORP,37.95
6307,3,5/21/2014,SHLDQ,SEARS HOLDINGS CORP,36.56
6307,3,5/22/2014,SHLDQ,SEARS HOLDINGS CORP,38.1
6307,3,5/23/2014,SHLDQ,SEARS HOLDINGS CORP,37.64
6307,3,5/27/2014,SHLDQ,SEARS HOLDINGS CORP,37.64
6307,3,5/28/2014,SHLDQ,SEARS HOLDINGS CORP,38.24
6307,3,5/29/2014,SHLDQ,SEARS HOLDINGS CORP,41.15
6307,3,5/30/2014,SHLDQ,SEARS HOLDINGS CORP,42.055
6307,3,6/2/2014,SHLDQ,SEARS HOLDINGS CORP,39.36
6307,3,6/3/2014,SHLDQ,SEARS HOLDINGS CORP,38.9
6307,3,6/4/2014,SHLDQ,SEARS HOLDINGS CORP,40.17
6307,3,6/5/2014,SHLDQ,SEARS HOLDINGS CORP,40.09
6307,3,6/6/2014,SHLDQ,SEARS HOLDINGS CORP,40.8
6307,3,6/9/2014,SHLDQ,SEARS HOLDINGS CORP,40.98
6307,3,6/10/2014,SHLDQ,SEARS HOLDINGS CORP,40.02
6307,3,6/11/2014,SHLDQ,SEARS HOLDINGS CORP,39.08
6307,3,6/12/2014,SHLDQ,SEARS HOLDINGS CORP,38.51
6307,3,6/13/2014,SHLDQ,SEARS HOLDINGS CORP,39.1
6307,3,6/16/2014,SHLDQ,SEARS HOLDINGS CORP,39.2
6307,3,6/17/2014,SHLDQ,SEARS HOLDINGS CORP,39.57
6307,3,6/18/2014,SHLDQ,SEARS HOLDINGS CORP,39.55
6307,3,6/19/2014,SHLDQ,SEARS HOLDINGS CORP,40.98
6307,3,6/20/2014,SHLDQ,SEARS HOLDINGS CORP,41.02
6307,3,6/23/2014,SHLDQ,SEARS HOLDINGS CORP,39.73
6307,3,6/24/2014,SHLDQ,SEARS HOLDINGS CORP,38.79
6307,3,6/25/2014,SHLDQ,SEARS HOLDINGS CORP,38.85
6307,3,6/26/2014,SHLDQ,SEARS HOLDINGS CORP,38.13
6307,3,6/27/2014,SHLDQ,SEARS HOLDINGS CORP,38.16
6307,3,6/30/2014,SHLDQ,SEARS HOLDINGS CORP,39.96
6307,3,7/1/2014,SHLDQ,SEARS HOLDINGS CORP,40.41
6307,3,7/2/2014,SHLDQ,SEARS HOLDINGS CORP,41.44
6307,3,7/3/2014,SHLDQ,SEARS HOLDINGS CORP,40.92
6307,3,7/7/2014,SHLDQ,SEARS HOLDINGS CORP,40.12
6307,3,7/8/2014,SHLDQ,SEARS HOLDINGS CORP,38.92
6307,3,7/9/2014,SHLDQ,SEARS HOLDINGS CORP,38.94
6307,3,7/10/2014,SHLDQ,SEARS HOLDINGS CORP,38.35
6307,3,7/11/2014,SHLDQ,SEARS HOLDINGS CORP,38.93
6307,3,7/14/2014,SHLDQ,SEARS HOLDINGS CORP,39.45
6307,3,7/15/2014,SHLDQ,SEARS HOLDINGS CORP,38.91
6307,3,7/16/2014,SHLDQ,SEARS HOLDINGS CORP,39.27
6307,3,7/17/2014,SHLDQ,SEARS HOLDINGS CORP,37.37
6307,3,7/18/2014,SHLDQ,SEARS HOLDINGS CORP,38.6
6307,3,7/21/2014,SHLDQ,SEARS HOLDINGS CORP,37.85
6307,3,7/22/2014,SHLDQ,SEARS HOLDINGS CORP,38.28
6307,3,7/23/2014,SHLDQ,SEARS HOLDINGS CORP,38.49
6307,3,7/24/2014,SHLDQ,SEARS HOLDINGS CORP,39.19
6307,3,7/25/2014,SHLDQ,SEARS HOLDINGS CORP,38.71
6307,3,7/28/2014,SHLDQ,SEARS HOLDINGS CORP,38.38
6307,3,7/29/2014,SHLDQ,SEARS HOLDINGS CORP,38.65
6307,3,7/30/2014,SHLDQ,SEARS HOLDINGS CORP,39.43
6307,3,7/31/2014,SHLDQ,SEARS HOLDINGS CORP,38.15
6307,3,8/1/2014,SHLDQ,SEARS HOLDINGS CORP,37.27
6307,3,8/4/2014,SHLDQ,SEARS HOLDINGS CORP,37.69
6307,3,8/5/2014,SHLDQ,SEARS HOLDINGS CORP,37.07
6307,3,8/6/2014,SHLDQ,SEARS HOLDINGS CORP,37.37
6307,3,8/7/2014,SHLDQ,SEARS HOLDINGS CORP,37.05
6307,3,8/8/2014,SHLDQ,SEARS HOLDINGS CORP,37.83
6307,3,8/11/2014,SHLDQ,SEARS HOLDINGS CORP,37.62
6307,3,8/12/2014,SHLDQ,SEARS HOLDINGS CORP,36.13
6307,3,8/13/2014,SHLDQ,SEARS HOLDINGS CORP,35.84
6307,3,8/14/2014,SHLDQ,SEARS HOLDINGS CORP,35.71
6307,3,8/15/2014,SHLDQ,SEARS HOLDINGS CORP,35.16
6307,3,8/18/2014,SHLDQ,SEARS HOLDINGS CORP,35.16
6307,3,8/19/2014,SHLDQ,SEARS HOLDINGS CORP,35.5
6307,3,8/20/2014,SHLDQ,SEARS HOLDINGS CORP,35.95
6307,3,8/21/2014,SHLDQ,SEARS HOLDINGS CORP,33.38
6307,3,8/22/2014,SHLDQ,SEARS HOLDINGS CORP,33.09
6307,3,8/25/2014,SHLDQ,SEARS HOLDINGS CORP,33.43
6307,3,8/26/2014,SHLDQ,SEARS HOLDINGS CORP,34.67
6307,3,8/27/2014,SHLDQ,SEARS HOLDINGS CORP,35.94
6307,3,8/28/2014,SHLDQ,SEARS HOLDINGS CORP,35.46
6307,3,8/29/2014,SHLDQ,SEARS HOLDINGS CORP,34.8
6307,3,9/2/2014,SHLDQ,SEARS HOLDINGS CORP,34.08
6307,3,9/3/2014,SHLDQ,SEARS HOLDINGS CORP,32.31
6307,3,9/4/2014,SHLDQ,SEARS HOLDINGS CORP,32.97
6307,3,9/5/2014,SHLDQ,SEARS HOLDINGS CORP,33.43
6307,3,9/8/2014,SHLDQ,SEARS HOLDINGS CORP,33.34
6307,3,9/9/2014,SHLDQ,SEARS HOLDINGS CORP,32.9
6307,3,9/10/2014,SHLDQ,SEARS HOLDINGS CORP,33.57
6307,3,9/11/2014,SHLDQ,SEARS HOLDINGS CORP,34.66
6307,3,9/12/2014,SHLDQ,SEARS HOLDINGS CORP,34.27
6307,3,9/15/2014,SHLDQ,SEARS HOLDINGS CORP,33.52
6307,3,9/16/2014,SHLDQ,SEARS HOLDINGS CORP,30.37
6307,3,9/17/2014,SHLDQ,SEARS HOLDINGS CORP,29.56
6307,3,9/18/2014,SHLDQ,SEARS HOLDINGS CORP,28
6307,3,9/19/2014,SHLDQ,SEARS HOLDINGS CORP,27.68
6307,3,9/22/2014,SHLDQ,SEARS HOLDINGS CORP,27.4
6307,3,9/23/2014,SHLDQ,SEARS HOLDINGS CORP,27.68
6307,3,9/24/2014,SHLDQ,SEARS HOLDINGS CORP,26.41
6307,3,9/25/2014,SHLDQ,SEARS HOLDINGS CORP,25.66
6307,3,9/26/2014,SHLDQ,SEARS HOLDINGS CORP,24.85
6307,3,9/29/2014,SHLDQ,SEARS HOLDINGS CORP,25.98
6307,3,9/30/2014,SHLDQ,SEARS HOLDINGS CORP,25.23
6307,3,10/1/2014,SHLDQ,SEARS HOLDINGS CORP,25.18
6307,3,10/2/2014,SHLDQ,SEARS HOLDINGS CORP,27.06
6307,3,10/3/2014,SHLDQ,SEARS HOLDINGS CORP,28.22
6307,3,10/6/2014,SHLDQ,SEARS HOLDINGS CORP,29.12
6307,3,10/7/2014,SHLDQ,SEARS HOLDINGS CORP,30.3
6307,3,10/8/2014,SHLDQ,SEARS HOLDINGS CORP,28.85
6307,3,10/9/2014,SHLDQ,SEARS HOLDINGS CORP,26.36
6307,3,10/10/2014,SHLDQ,SEARS HOLDINGS CORP,24.78
6307,3,10/13/2014,SHLDQ,SEARS HOLDINGS CORP,25.72
6307,3,10/14/2014,SHLDQ,SEARS HOLDINGS CORP,28.49
6307,3,10/15/2014,SHLDQ,SEARS HOLDINGS CORP,29.56
6307,3,10/16/2014,SHLDQ,SEARS HOLDINGS CORP,30
6307,3,10/17/2014,SHLDQ,SEARS HOLDINGS CORP,28.41
6307,3,10/20/2014,SHLDQ,SEARS HOLDINGS CORP,34.96
6307,3,10/21/2014,SHLDQ,SEARS HOLDINGS CORP,34.79
6307,3,10/22/2014,SHLDQ,SEARS HOLDINGS CORP,34.42
6307,3,10/23/2014,SHLDQ,SEARS HOLDINGS CORP,35.95
6307,3,10/24/2014,SHLDQ,SEARS HOLDINGS CORP,38.97
6307,3,10/27/2014,SHLDQ,SEARS HOLDINGS CORP,39
6307,3,10/28/2014,SHLDQ,SEARS HOLDINGS CORP,37.42
6307,3,10/29/2014,SHLDQ,SEARS HOLDINGS CORP,36.99
6307,3,10/30/2014,SHLDQ,SEARS HOLDINGS CORP,36.74
6307,3,10/31/2014,SHLDQ,SEARS HOLDINGS CORP,34.92
6307,3,11/3/2014,SHLDQ,SEARS HOLDINGS CORP,33.25
6307,3,11/4/2014,SHLDQ,SEARS HOLDINGS CORP,35.83
6307,3,11/5/2014,SHLDQ,SEARS HOLDINGS CORP,33.26
6307,3,11/6/2014,SHLDQ,SEARS HOLDINGS CORP,32.67
6307,3,11/7/2014,SHLDQ,SEARS HOLDINGS CORP,42.81
6307,3,11/10/2014,SHLDQ,SEARS HOLDINGS CORP,38.72
6307,3,11/11/2014,SHLDQ,SEARS HOLDINGS CORP,37.07
6307,3,11/12/2014,SHLDQ,SEARS HOLDINGS CORP,37.76
6307,3,11/13/2014,SHLDQ,SEARS HOLDINGS CORP,37.8
6307,3,11/14/2014,SHLDQ,SEARS HOLDINGS CORP,37.31
6307,3,11/17/2014,SHLDQ,SEARS HOLDINGS CORP,35.62
6307,3,11/18/2014,SHLDQ,SEARS HOLDINGS CORP,35.91
6307,3,11/19/2014,SHLDQ,SEARS HOLDINGS CORP,35.2
6307,3,11/20/2014,SHLDQ,SEARS HOLDINGS CORP,36.45
6307,3,11/21/2014,SHLDQ,SEARS HOLDINGS CORP,36.31
6307,3,11/24/2014,SHLDQ,SEARS HOLDINGS CORP,38.36
6307,3,11/25/2014,SHLDQ,SEARS HOLDINGS CORP,38
6307,3,11/26/2014,SHLDQ,SEARS HOLDINGS CORP,36.09
6307,3,11/28/2014,SHLDQ,SEARS HOLDINGS CORP,36.1
6307,3,12/1/2014,SHLDQ,SEARS HOLDINGS CORP,35.47
6307,3,12/2/2014,SHLDQ,SEARS HOLDINGS CORP,33.94
6307,3,12/3/2014,SHLDQ,SEARS HOLDINGS CORP,34.25
6307,3,12/4/2014,SHLDQ,SEARS HOLDINGS CORP,32.75
6307,3,12/5/2014,SHLDQ,SEARS HOLDINGS CORP,33.31
6307,3,12/8/2014,SHLDQ,SEARS HOLDINGS CORP,32.88
6307,3,12/9/2014,SHLDQ,SEARS HOLDINGS CORP,34.11
6307,3,12/10/2014,SHLDQ,SEARS HOLDINGS CORP,32.29
6307,3,12/11/2014,SHLDQ,SEARS HOLDINGS CORP,32.15
6307,3,12/12/2014,SHLDQ,SEARS HOLDINGS CORP,32.3
6307,3,12/15/2014,SHLDQ,SEARS HOLDINGS CORP,31.14
6307,3,12/16/2014,SHLDQ,SEARS HOLDINGS CORP,30.87
6307,3,12/17/2014,SHLDQ,SEARS HOLDINGS CORP,32.02
6307,3,12/18/2014,SHLDQ,SEARS HOLDINGS CORP,33.29
6307,3,12/19/2014,SHLDQ,SEARS HOLDINGS CORP,33.04
6307,3,12/22/2014,SHLDQ,SEARS HOLDINGS CORP,33.96
6307,3,12/23/2014,SHLDQ,SEARS HOLDINGS CORP,32.93
6307,3,12/24/2014,SHLDQ,SEARS HOLDINGS CORP,32.56
6307,3,12/26/2014,SHLDQ,SEARS HOLDINGS CORP,32.53
6307,3,12/29/2014,SHLDQ,SEARS HOLDINGS CORP,32.56
6307,3,12/30/2014,SHLDQ,SEARS HOLDINGS CORP,32.24
6307,3,12/31/2014,SHLDQ,SEARS HOLDINGS CORP,32.98
6307,3,1/2/2015,SHLDQ,SEARS HOLDINGS CORP,32.74
6307,3,1/5/2015,SHLDQ,SEARS HOLDINGS CORP,32.01
6307,3,1/6/2015,SHLDQ,SEARS HOLDINGS CORP,31.13
6307,3,1/7/2015,SHLDQ,SEARS HOLDINGS CORP,32
6307,3,1/8/2015,SHLDQ,SEARS HOLDINGS CORP,35.33
6307,3,1/9/2015,SHLDQ,SEARS HOLDINGS CORP,34.3
6307,3,1/12/2015,SHLDQ,SEARS HOLDINGS CORP,35.33
6307,3,1/13/2015,SHLDQ,SEARS HOLDINGS CORP,34.77
6307,3,1/14/2015,SHLDQ,SEARS HOLDINGS CORP,34.77
6307,3,1/15/2015,SHLDQ,SEARS HOLDINGS CORP,33.98
6307,3,1/16/2015,SHLDQ,SEARS HOLDINGS CORP,34.18
6307,3,1/20/2015,SHLDQ,SEARS HOLDINGS CORP,33.6
6307,3,1/21/2015,SHLDQ,SEARS HOLDINGS CORP,33.71
6307,3,1/22/2015,SHLDQ,SEARS HOLDINGS CORP,33.515
6307,3,1/23/2015,SHLDQ,SEARS HOLDINGS CORP,34.15
6307,3,1/26/2015,SHLDQ,SEARS HOLDINGS CORP,35.17
6307,3,1/27/2015,SHLDQ,SEARS HOLDINGS CORP,34.2
6307,3,1/28/2015,SHLDQ,SEARS HOLDINGS CORP,32.66
6307,3,1/29/2015,SHLDQ,SEARS HOLDINGS CORP,32.17
6307,3,1/30/2015,SHLDQ,SEARS HOLDINGS CORP,31.84
6307,3,2/2/2015,SHLDQ,SEARS HOLDINGS CORP,31.97
6307,3,2/3/2015,SHLDQ,SEARS HOLDINGS CORP,32.85
6307,3,2/4/2015,SHLDQ,SEARS HOLDINGS CORP,33.74
6307,3,2/5/2015,SHLDQ,SEARS HOLDINGS CORP,33.36
6307,3,2/6/2015,SHLDQ,SEARS HOLDINGS CORP,32.98
6307,3,2/9/2015,SHLDQ,SEARS HOLDINGS CORP,32.94
6307,3,2/10/2015,SHLDQ,SEARS HOLDINGS CORP,33.75
6307,3,2/11/2015,SHLDQ,SEARS HOLDINGS CORP,33.75
6307,3,2/12/2015,SHLDQ,SEARS HOLDINGS CORP,33.38
6307,3,2/13/2015,SHLDQ,SEARS HOLDINGS CORP,35.7
6307,3,2/17/2015,SHLDQ,SEARS HOLDINGS CORP,37.45
6307,3,2/18/2015,SHLDQ,SEARS HOLDINGS CORP,37.55
6307,3,2/19/2015,SHLDQ,SEARS HOLDINGS CORP,36.24
6307,3,2/20/2015,SHLDQ,SEARS HOLDINGS CORP,36.66
6307,3,2/23/2015,SHLDQ,SEARS HOLDINGS CORP,37.75
6307,3,2/24/2015,SHLDQ,SEARS HOLDINGS CORP,38.41
6307,3,2/25/2015,SHLDQ,SEARS HOLDINGS CORP,37.9
6307,3,2/26/2015,SHLDQ,SEARS HOLDINGS CORP,36.05
6307,3,2/27/2015,SHLDQ,SEARS HOLDINGS CORP,37.6
6307,3,3/2/2015,SHLDQ,SEARS HOLDINGS CORP,37.4
6307,3,3/3/2015,SHLDQ,SEARS HOLDINGS CORP,38.12
6307,3,3/4/2015,SHLDQ,SEARS HOLDINGS CORP,38.86
6307,3,3/5/2015,SHLDQ,SEARS HOLDINGS CORP,39.245
6307,3,3/6/2015,SHLDQ,SEARS HOLDINGS CORP,39.01
6307,3,3/9/2015,SHLDQ,SEARS HOLDINGS CORP,37.21
6307,3,3/10/2015,SHLDQ,SEARS HOLDINGS CORP,36.77
6307,3,3/11/2015,SHLDQ,SEARS HOLDINGS CORP,37.24
6307,3,3/12/2015,SHLDQ,SEARS HOLDINGS CORP,37.78
6307,3,3/13/2015,SHLDQ,SEARS HOLDINGS CORP,38.21
6307,3,3/16/2015,SHLDQ,SEARS HOLDINGS CORP,38.47
6307,3,3/17/2015,SHLDQ,SEARS HOLDINGS CORP,39.79
6307,3,3/18/2015,SHLDQ,SEARS HOLDINGS CORP,40.1
6307,3,3/19/2015,SHLDQ,SEARS HOLDINGS CORP,41.37
6307,3,3/20/2015,SHLDQ,SEARS HOLDINGS CORP,41.63
6307,3,3/23/2015,SHLDQ,SEARS HOLDINGS CORP,41.92
6307,3,3/24/2015,SHLDQ,SEARS HOLDINGS CORP,41.66
6307,3,3/25/2015,SHLDQ,SEARS HOLDINGS CORP,41.5
6307,3,3/26/2015,SHLDQ,SEARS HOLDINGS CORP,41.77
6307,3,3/27/2015,SHLDQ,SEARS HOLDINGS CORP,42.4
6307,3,3/30/2015,SHLDQ,SEARS HOLDINGS CORP,42.47
6307,3,3/31/2015,SHLDQ,SEARS HOLDINGS CORP,41.38
6307,3,4/1/2015,SHLDQ,SEARS HOLDINGS CORP,41.33
6307,3,4/2/2015,SHLDQ,SEARS HOLDINGS CORP,41.28
6307,3,4/6/2015,SHLDQ,SEARS HOLDINGS CORP,41.59
6307,3,4/7/2015,SHLDQ,SEARS HOLDINGS CORP,41.89
6307,3,4/8/2015,SHLDQ,SEARS HOLDINGS CORP,42.98
6307,3,4/9/2015,SHLDQ,SEARS HOLDINGS CORP,43.42
6307,3,4/10/2015,SHLDQ,SEARS HOLDINGS CORP,42.93
6307,3,4/13/2015,SHLDQ,SEARS HOLDINGS CORP,43.24
6307,3,4/14/2015,SHLDQ,SEARS HOLDINGS CORP,43.5
6307,3,4/15/2015,SHLDQ,SEARS HOLDINGS CORP,43.95
6307,3,4/16/2015,SHLDQ,SEARS HOLDINGS CORP,43.63
6307,3,4/17/2015,SHLDQ,SEARS HOLDINGS CORP,42.6
6307,3,4/20/2015,SHLDQ,SEARS HOLDINGS CORP,42.7
6307,3,4/21/2015,SHLDQ,SEARS HOLDINGS CORP,41.77
6307,3,4/22/2015,SHLDQ,SEARS HOLDINGS CORP,42.16
6307,3,4/23/2015,SHLDQ,SEARS HOLDINGS CORP,41.65
6307,3,4/24/2015,SHLDQ,SEARS HOLDINGS CORP,41.13
6307,3,4/27/2015,SHLDQ,SEARS HOLDINGS CORP,39.47
6307,3,4/28/2015,SHLDQ,SEARS HOLDINGS CORP,39.42
6307,3,4/29/2015,SHLDQ,SEARS HOLDINGS CORP,39.09
6307,3,4/30/2015,SHLDQ,SEARS HOLDINGS CORP,39.94
6307,3,5/1/2015,SHLDQ,SEARS HOLDINGS CORP,40.52
6307,3,5/4/2015,SHLDQ,SEARS HOLDINGS CORP,41.66
6307,3,5/5/2015,SHLDQ,SEARS HOLDINGS CORP,41.35
6307,3,5/6/2015,SHLDQ,SEARS HOLDINGS CORP,41.33
6307,3,5/7/2015,SHLDQ,SEARS HOLDINGS CORP,41.8
6307,3,5/8/2015,SHLDQ,SEARS HOLDINGS CORP,42.13
6307,3,5/11/2015,SHLDQ,SEARS HOLDINGS CORP,42.2
6307,3,5/12/2015,SHLDQ,SEARS HOLDINGS CORP,42.245
6307,3,5/13/2015,SHLDQ,SEARS HOLDINGS CORP,42.205
6307,3,5/14/2015,SHLDQ,SEARS HOLDINGS CORP,42.11
6307,3,5/15/2015,SHLDQ,SEARS HOLDINGS CORP,41.93
6307,3,5/18/2015,SHLDQ,SEARS HOLDINGS CORP,42.44
6307,3,5/19/2015,SHLDQ,SEARS HOLDINGS CORP,41.24
6307,3,5/20/2015,SHLDQ,SEARS HOLDINGS CORP,41.01
6307,3,5/21/2015,SHLDQ,SEARS HOLDINGS CORP,41.47
6307,3,5/22/2015,SHLDQ,SEARS HOLDINGS CORP,40.77
6307,3,5/26/2015,SHLDQ,SEARS HOLDINGS CORP,43.44
6307,3,5/27/2015,SHLDQ,SEARS HOLDINGS CORP,43.73
6307,3,5/28/2015,SHLDQ,SEARS HOLDINGS CORP,44.31
6307,3,5/29/2015,SHLDQ,SEARS HOLDINGS CORP,42.95
6307,3,6/1/2015,SHLDQ,SEARS HOLDINGS CORP,42.09
6307,3,6/2/2015,SHLDQ,SEARS HOLDINGS CORP,42.53
6307,3,6/3/2015,SHLDQ,SEARS HOLDINGS CORP,43.65
6307,3,6/4/2015,SHLDQ,SEARS HOLDINGS CORP,43.52
6307,3,6/5/2015,SHLDQ,SEARS HOLDINGS CORP,40.74
6307,3,6/8/2015,SHLDQ,SEARS HOLDINGS CORP,39.01
6307,3,6/9/2015,SHLDQ,SEARS HOLDINGS CORP,36.61
6307,3,6/10/2015,SHLDQ,SEARS HOLDINGS CORP,29.52
6307,3,6/11/2015,SHLDQ,SEARS HOLDINGS CORP,28.55
6307,3,6/12/2015,SHLDQ,SEARS HOLDINGS CORP,28.07
6307,3,6/15/2015,SHLDQ,SEARS HOLDINGS CORP,27.09
6307,3,6/16/2015,SHLDQ,SEARS HOLDINGS CORP,27.21
6307,3,6/17/2015,SHLDQ,SEARS HOLDINGS CORP,27.1
